         10x4P-LH                 (10x4P-LH.dat)                                                                                                                                    
         v2022-0915                                                                                                                                                                 
         Simulation Date: 09/23/2022                                                                                                                                                
                                                                                                                                                                                    
         AIRFOIL AERO DATA GENERATED USING:  POLAR DIAGRAMS                                                                                                                         
                                                                                                                                                                                    
         ====== PERFORMANCE DATA (versus advance ratio and MPH) ======                                                                                                              
                                                                                                                                                                                    
         DEFINITIONS: (Underwater)                                                                                                                                                  
         J=V/nD (advance ratio)                                                                                                                                                     
         Ct=T/(rho * n**2 * D**4) (thrust coef.)                                                                                                                                    
         Cp=P/(rho * n**3 * D**5) (power coef.)                                                                                                                                     
         Pe=Ct*J/Cp (efficiency)                                                                                                                                                    
         V  (model speed in MPH)                                                                                                                                                    
         Vtip (tip speed, fps)                                                                                                                                                      
         Reyn (at 75% of span)                                                                                                                                                      
         FOM (Figure of Merit)                                                                                                                                                      
                                                                                                                                                                                    
                                                                                                                                                                                    
         PROP RPM =        100                                                                                                                                                      
                                                                                                                                                                                    
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust      PWR         Torque      Thrust      THR/PWR      Vtip      Reyn       FOM    
        2.76      0.1386      0.3727      0.0731      0.0272       1.653      49.604      83.780    1232.441       5.604     372.655      30.833       91.72     367268.    0.5798  
        3.15      0.1585      0.4139      0.0705      0.0270       1.642      49.270      80.866    1224.128       5.566     359.691      29.963       91.75     367576.    0.5536  
        3.54      0.1783      0.4524      0.0679      0.0268       1.626      48.815      77.835    1212.833       5.515     346.209      29.108       91.78     367900.    0.5276  
        3.94      0.1981      0.4881      0.0652      0.0264       1.607      48.235      74.692    1198.416       5.450     332.229      28.269       91.81     368240.    0.5019  
        4.33      0.2179      0.5213      0.0623      0.0260       1.583      47.523      71.441    1180.740       5.369     317.769      27.443       91.85     368596.    0.4766  
        4.73      0.2377      0.5518      0.0594      0.0256       1.555      46.675      68.086    1159.672       5.273     302.847      26.630       91.89     368968.    0.4514  
        5.12      0.2575      0.5797      0.0564      0.0250       1.522      45.686      64.632    1135.079       5.162     287.482      25.826       91.94     369358.    0.4266  
        5.51      0.2773      0.6051      0.0533      0.0244       1.484      44.548      61.082    1106.825       5.033     271.692      25.031       91.99     369765.    0.4019  
        5.91      0.2971      0.6279      0.0501      0.0237       1.441      43.259      57.440    1074.780       4.887     255.494      24.240       92.04     370189.    0.3774  
        6.30      0.3169      0.6479      0.0469      0.0229       1.393      41.811      53.711    1038.816       4.724     238.907      23.451       92.09     370632.    0.3531  
        6.70      0.3367      0.6652      0.0435      0.0220       1.339      40.201      49.899     998.810       4.542     221.949      22.659       92.15     371093.    0.3289  
        7.09      0.3565      0.6794      0.0401      0.0211       1.280      38.423      46.007     954.647       4.341     204.640      21.859       92.22     371572.    0.3046  
        7.48      0.3763      0.6904      0.0367      0.0200       1.215      36.474      42.041     906.223       4.121     187.000      21.042       92.28     372069.    0.2803  
        7.88      0.3961      0.6976      0.0332      0.0188       1.144      34.350      38.006     853.444       3.881     169.052      20.199       92.36     372586.    0.2558  
        8.27      0.4159      0.7004      0.0296      0.0176       1.068      32.048      33.907     796.238       3.621     150.821      19.315       92.43     373122.    0.2311  
        8.67      0.4357      0.6979      0.0260      0.0162       0.985      29.565      29.751     734.546       3.340     132.334      18.371       92.51     373677.    0.2059  
        9.06      0.4556      0.6885      0.0223      0.0147       0.896      26.900      25.544     668.338       3.039     113.621      17.336       92.59     374252.    0.1800  
        9.45      0.4754      0.6698      0.0186      0.0132       0.801      24.053      21.295     597.611       2.718      94.719      16.162       92.67     374846.    0.1532  
        9.85      0.4952      0.6376      0.0148      0.0115       0.701      21.026      17.011     522.396       2.375      75.667      14.770       92.76     375460.    0.1252  
       10.24      0.5150      0.5843      0.0111      0.0098       0.594      17.821      12.704     442.761       2.013      56.509      13.014       92.85     376093.    0.0953  
       10.63      0.5348      0.4941      0.0073      0.0079       0.481      14.441       8.384     358.795       1.632      37.291      10.598       92.95     376744.    0.0630  
       11.03      0.5546      0.3287      0.0035      0.0060       0.363      10.887       4.055     270.484       1.230      18.036       6.799       93.05     377409.    0.0281  
       11.42      0.5744                                                                                                                                                            
                                                                                                                                                                                    
                                                                                                                                                                                    
                                                                                                                                                                                    
         PROP RPM =       2200                                                                                                                                                      
                                                                                                                                                                                    
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust      PWR         Torque      Thrust      THR/PWR      Vtip      Reyn       FOM    
       (mph)     (Adv_Ratio)     -          -           -          (Hp)        (In-Lbf)     (Lbf)      (W)         (N-m)       (N)         (g/W)       (ft/s)      -          -     
        0.00      0.0000      0.0000      0.0879      0.0269       1.879      53.833     110.645    1401.186       6.082     492.150      35.816       95.99     382923.    0.7740  
        0.42      0.0200      0.0638      0.0861      0.0270       1.890      54.153     108.335    1409.517       6.118     481.873      34.861       96.00     383145.    0.7455  
        0.84      0.0401      0.1242      0.0842      0.0272       1.899      54.402     105.895    1416.020       6.146     471.022      33.920       96.00     383381.    0.7171  
        1.25      0.0601      0.1812      0.0821      0.0273       1.905      54.572     103.327    1420.431       6.166     459.597      32.994       96.01     383631.    0.6891  
        1.67      0.0802      0.2349      0.0800      0.0273       1.908      54.651     100.625    1422.487       6.174     447.581      32.085       96.02     383896.    0.6612  
        2.09      0.1002      0.2855      0.0777      0.0273       1.907      54.629      97.787    1421.919       6.172     434.958      31.193       96.04     384176.    0.6337  
        2.51      0.1202      0.3330      0.0754      0.0272       1.902      54.496      94.811    1418.457       6.157     421.721      30.317       96.06     384472.    0.6065  
        2.92      0.1403      0.3775      0.0729      0.0271       1.893      54.242      91.698    1411.853       6.128     407.871      29.459       96.09     384783.    0.5796  
        3.34      0.1603      0.4190      0.0703      0.0269       1.880      53.860      88.449    1401.901       6.085     393.423      28.617       96.12     385111.    0.5529  
        3.76      0.1804      0.4578      0.0676      0.0266       1.862      53.342      85.071    1388.423       6.027     378.396      27.791       96.15     385456.    0.5266  
        4.18      0.2004      0.4938      0.0648      0.0263       1.839      52.682      81.567    1371.247       5.952     362.810      26.980       96.19     385818.    0.5006  
        4.59      0.2205      0.5272      0.0620      0.0259       1.811      51.874      77.943    1350.216       5.861     346.688      26.183       96.23     386198.    0.4749  
        5.01      0.2405      0.5579      0.0590      0.0254       1.777      50.912      74.202    1325.165       5.752     330.051      25.397       96.27     386595.    0.4495  
        5.43      0.2605      0.5859      0.0559      0.0249       1.738      49.789      70.350    1295.936       5.625     312.918      24.622       96.32     387011.    0.4243  
        5.85      0.2806      0.6113      0.0528      0.0242       1.693      48.499      66.392    1262.370       5.479     295.310      23.855       96.38     387445.    0.3993  
        6.26      0.3006      0.6340      0.0495      0.0235       1.642      47.037      62.331    1224.311       5.314     277.248      23.092       96.43     387899.    0.3746  
        6.68      0.3207      0.6540      0.0462      0.0227       1.585      45.396      58.172    1181.606       5.129     258.751      22.330       96.49     388371.    0.3499  
        7.10      0.3407      0.6710      0.0429      0.0218       1.521      43.572      53.921    1134.112       4.923     239.843      21.565       96.56     388863.    0.3253  
        7.52      0.3607      0.6850      0.0394      0.0208       1.451      41.558      49.583    1081.691       4.695     220.544      20.791       96.62     389375.    0.3008  
        7.93      0.3808      0.6955      0.0359      0.0197       1.374      39.350      45.162    1024.223       4.446     200.879      19.999       96.70     389907.    0.2761  
        8.35      0.4008      0.7022      0.0323      0.0185       1.290      36.944      40.664     961.603       4.174     180.874      19.180       96.77     390460.    0.2513  
        8.77      0.4209      0.7042      0.0287      0.0171       1.199      34.337      36.097     893.743       3.879     160.558      18.319       96.85     391033.    0.2261  
        9.19      0.4409      0.7004      0.0250      0.0157       1.100      31.526      31.467     820.586       3.562     139.963      17.393       96.93     391626.    0.2004  
        9.60      0.4609      0.6891      0.0213      0.0142       0.995      28.511      26.782     742.102       3.221     119.125      16.369       97.02     392241.    0.1740  
       10.02      0.4810      0.6675      0.0175      0.0126       0.883      25.291      22.052     658.296       2.857      98.086      15.194       97.11     392877.    0.1466  
       10.44      0.5010      0.6303      0.0137      0.0109       0.763      21.869      17.287     569.219       2.471      76.891      13.774       97.21     393533.    0.1177  
       10.86      0.5211      0.5680      0.0099      0.0091       0.637      18.248      12.498     474.961       2.062      55.593      11.936       97.30     394210.    0.0867  
       11.27      0.5411      0.4594      0.0061      0.0072       0.504      14.431       7.699     375.627       1.630      34.243       9.296       97.41     394906.    0.0530  
       11.69      0.5612      0.2473      0.0023      0.0052       0.363      10.410       2.882     270.959       1.176      12.819       4.824       97.51     395610.    0.0168  
       12.11      0.5812                                                                                                                                                            
                                                                                                                                                                                    
                                                                                                                                                                                    
                                                                                                                                                                                    
         PROP RPM =       2300                                                                                                                                                      
                                                                                                                                                                                    
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust      PWR         Torque      Thrust      THR/PWR      Vtip      Reyn       FOM    
       (mph)     (Adv_Ratio)     -          -           -          (Hp)        (In-Lbf)     (Lbf)      (W)         (N-m)       (N)         (g/W)       (ft/s)      -          -     
        0.00      0.0000      0.0000      0.0880      0.0268       2.140      58.654     120.940    1596.080       6.627     537.942      34.368      100.36     400329.    0.7765  
        0.43      0.0198      0.0632      0.0861      0.0270       2.153      59.001     118.449    1605.520       6.666     526.859      33.462      100.36     400558.    0.7482  
        0.86      0.0396      0.1230      0.0842      0.0271       2.163      59.273     115.820    1612.930       6.697     515.167      32.570      100.36     400801.    0.7201  
        1.29      0.0593      0.1796      0.0822      0.0272       2.170      59.460     113.054    1618.016       6.718     502.863      31.692      100.37     401058.    0.6923  
        1.72      0.0791      0.2329      0.0801      0.0272       2.173      59.551     110.146    1620.494       6.728     489.930      30.829      100.39     401331.    0.6648  
        2.15      0.0989      0.2832      0.0779      0.0272       2.173      59.536     107.093    1620.063       6.726     476.352      29.983      100.41     401619.    0.6375  
        2.59      0.1187      0.3304      0.0756      0.0271       2.168      59.402     103.894    1616.431       6.711     462.120      29.153      100.43     401923.    0.6105  
        3.02      0.1385      0.3747      0.0731      0.0270       2.158      59.141     100.548    1609.318       6.682     447.236      28.338      100.45     402243.    0.5838  
        3.45      0.1582      0.4161      0.0706      0.0268       2.144      58.743      97.058    1598.497       6.637     431.712      27.540      100.48     402580.    0.5574  
        3.88      0.1780      0.4548      0.0679      0.0266       2.124      58.202      93.428    1583.764       6.576     415.569      26.757      100.52     402934.    0.5314  
        4.31      0.1978      0.4908      0.0652      0.0263       2.099      57.510      89.665    1564.938       6.497     398.830      25.988      100.56     403305.    0.5056  
        4.74      0.2176      0.5242      0.0624      0.0259       2.068      56.661      85.772    1541.835       6.401     381.516      25.232      100.60     403694.    0.4801  
        5.17      0.2374      0.5550      0.0595      0.0254       2.031      55.648      81.756    1514.281       6.287     363.650      24.488      100.64     404102.    0.4549  
        5.60      0.2572      0.5833      0.0564      0.0249       1.988      54.465      77.620    1482.097       6.153     345.253      23.754      100.69     404528.    0.4300  
        6.03      0.2769      0.6089      0.0534      0.0243       1.938      53.106      73.369    1445.113       6.000     326.348      23.028      100.75     404972.    0.4053  
        6.46      0.2967      0.6320      0.0502      0.0236       1.882      51.564      69.009    1403.153       5.826     306.954      22.307      100.80     405436.    0.3807  
        6.89      0.3165      0.6524      0.0469      0.0228       1.818      49.833      64.545    1356.047       5.630     287.094      21.589      100.86     405920.    0.3563  
        7.32      0.3363      0.6701      0.0436      0.0219       1.748      47.907      59.980    1303.636       5.413     266.790      20.869      100.93     406423.    0.3321  
        7.76      0.3561      0.6848      0.0402      0.0209       1.671      45.781      55.321    1245.769       5.172     246.066      20.142      101.00     406947.    0.3078  
        8.19      0.3758      0.6962      0.0368      0.0199       1.585      43.448      50.572    1182.305       4.909     224.946      19.401      101.07     407491.    0.2835  
        8.62      0.3956      0.7041      0.0333      0.0187       1.493      40.906      45.741    1113.125       4.622     203.456      18.638      101.15     408056.    0.2590  
        9.05      0.4154      0.7076      0.0297      0.0174       1.392      38.150      40.834    1038.130       4.310     181.628      17.841      101.23     408641.    0.2342  
        9.48      0.4352      0.7060      0.0261      0.0161       1.284      35.178      35.857     957.245       3.974     159.493      16.990      101.31     409248.    0.2090  
        9.91      0.4550      0.6977      0.0224      0.0146       1.167      31.987      30.820     870.428       3.614     137.088      16.060      101.40     409876.    0.1832  
       10.34      0.4747      0.6803      0.0187      0.0131       1.043      28.579      25.732     777.673       3.229     114.454      15.008      101.50     410525.    0.1564  
       10.77      0.4945      0.6498      0.0150      0.0114       0.911      24.953      20.602     679.022       2.819      91.640      13.762      101.59     411196.    0.1283  
       11.20      0.5143      0.5987      0.0112      0.0096       0.770      21.114      15.445     574.558       2.385      68.697      12.192      101.69     411887.    0.0984  
       11.63      0.5341      0.5115      0.0075      0.0078       0.623      17.066      10.270     464.404       1.928      45.682      10.031      101.80     412599.    0.0660  
       12.06      0.5539      0.3500      0.0037      0.0059       0.467      12.809       5.086     348.554       1.447      22.624       6.619      101.90     413326.    0.0307  
       12.49      0.5736                                                                                                                                                            
                                                                                                                                                                                    
                                                                                                                                                                                    
                                                                                                                                                                                    
         PROP RPM =       2400                                                                                                                                                      
                                                                                                                                                                                    
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust      PWR         Torque      Thrust      THR/PWR      Vtip      Reyn       FOM    
       (mph)     (Adv_Ratio)     -          -           -          (Hp)        (In-Lbf)     (Lbf)      (W)         (N-m)       (N)         (g/W)       (ft/s)      -          -     
        0.00      0.0000      0.0000      0.0880      0.0267       2.425      63.679     131.693    1808.154       7.194     585.771      33.035      104.72     417734.    0.7789  
        0.45      0.0199      0.0639      0.0861      0.0269       2.439      64.061     128.958    1818.995       7.238     573.604      32.156      104.72     417975.    0.7502  
        0.91      0.0399      0.1243      0.0842      0.0270       2.451      64.360     126.071    1827.485       7.271     560.763      31.290      104.73     418231.    0.7218  
        1.36      0.0598      0.1814      0.0822      0.0271       2.458      64.564     123.031    1833.286       7.294     547.244      30.439      104.74     418502.    0.6937  
        1.81      0.0798      0.2353      0.0800      0.0271       2.462      64.662     119.836    1836.065       7.305     533.029      29.603      104.75     418790.    0.6658  
        2.27      0.0997      0.2859      0.0778      0.0271       2.461      64.641     116.479    1835.478       7.303     518.100      28.784      104.77     419093.    0.6382  
        2.72      0.1196      0.3335      0.0754      0.0271       2.456      64.490     112.960    1831.174       7.286     502.447      27.979      104.80     419414.    0.6110  
        3.17      0.1396      0.3782      0.0730      0.0269       2.444      64.196     109.279    1822.839       7.253     486.072      27.191      104.82     419751.    0.5840  
        3.63      0.1595      0.4199      0.0704      0.0268       2.428      63.751     105.439    1810.203       7.203     468.991      26.419      104.85     420107.    0.5573  
        4.08      0.1795      0.4589      0.0678      0.0265       2.405      63.147     101.445    1793.038       7.134     451.227      25.662      104.89     420480.    0.5310  
        4.53      0.1994      0.4951      0.0650      0.0262       2.375      62.375      97.303    1771.122       7.047     432.804      24.919      104.93     420872.    0.5050  
        4.99      0.2194      0.5286      0.0621      0.0258       2.339      61.428      93.019    1744.249       6.940     413.748      24.188      104.97     421283.    0.4793  
        5.44      0.2393      0.5596      0.0592      0.0253       2.296      60.300      88.598    1712.214       6.813     394.083      23.470      105.02     421714.    0.4539  
        5.89      0.2592      0.5879      0.0561      0.0248       2.246      58.983      84.045    1674.812       6.664     373.833      22.761      105.08     422164.    0.4287  
        6.34      0.2792      0.6136      0.0530      0.0241       2.188      57.470      79.367    1631.837       6.493     353.023      22.060      105.13     422634.    0.4038  
        6.80      0.2991      0.6367      0.0498      0.0234       2.123      55.753      74.567    1583.087       6.299     331.675      21.364      105.19     423124.    0.3790  
        7.25      0.3191      0.6571      0.0465      0.0226       2.050      53.826      69.653    1528.370       6.081     309.814      20.671      105.26     423636.    0.3544  
        7.70      0.3390      0.6747      0.0432      0.0217       1.968      51.682      64.628    1467.496       5.839     287.466      19.975      105.33     424168.    0.3299  
        8.16      0.3589      0.6892      0.0397      0.0207       1.878      49.315      59.500    1400.290       5.572     264.656      19.273      105.40     424722.    0.3054  
        8.61      0.3789      0.7005      0.0362      0.0196       1.779      46.720      54.274    1326.596       5.278     241.412      18.557      105.48     425297.    0.2809  
        9.06      0.3988      0.7080      0.0327      0.0184       1.671      43.891      48.958    1246.275       4.959     217.765      17.818      105.56     425895.    0.2561  
        9.52      0.4188      0.7111      0.0291      0.0171       1.555      40.825      43.559    1159.215       4.612     193.748      17.043      105.65     426514.    0.2311  
        9.97      0.4387      0.7087      0.0254      0.0157       1.429      37.519      38.084    1065.337       4.239     169.399      16.214      105.74     427156.    0.2056  
       10.42      0.4586      0.6993      0.0217      0.0143       1.294      33.971      32.545     964.596       3.838     144.759      15.303      105.83     427821.    0.1794  
       10.88      0.4786      0.6801      0.0180      0.0127       1.149      30.181      26.950     856.997       3.410     119.876      14.264      105.93     428508.    0.1521  
       11.33      0.4985      0.6466      0.0142      0.0110       0.996      26.152      21.314     742.596       2.955      94.803      13.018      106.03     429218.    0.1235  
       11.78      0.5185      0.5899      0.0105      0.0092       0.833      21.888      15.648     621.503       2.473      69.602      11.420      106.14     429950.    0.0928  
       12.24      0.5384      0.4910      0.0067      0.0073       0.662      17.393       9.967     493.859       1.965      44.333       9.154      106.25     430703.    0.0594  
       12.69      0.5583      0.2998      0.0029      0.0053       0.482      12.661       4.272     359.503       1.430      19.000       5.389      106.36     431469.    0.0229  
       13.14      0.5783                                                                                                                                                            
                                                                                                                                                                                    
                                                                                                                                                                                    
                                                                                                                                                                                    
         PROP RPM =       2500                                                                                                                                                      
                                                                                                                                                                                    
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust      PWR         Torque      Thrust      THR/PWR      Vtip      Reyn       FOM    
       (mph)     (Adv_Ratio)     -          -           -          (Hp)        (In-Lbf)     (Lbf)      (W)         (N-m)       (N)         (g/W)       (ft/s)      -          -     
        0.00      0.0000      0.0000      0.0880      0.0266       2.733      68.907     142.904    2038.127       7.785     635.637      31.802      109.08     435140.    0.7811  
        0.47      0.0201      0.0644      0.0861      0.0268       2.750      69.325     139.919    2050.479       7.832     622.358      30.950      109.09     435392.    0.7522  
        0.95      0.0401      0.1254      0.0842      0.0269       2.763      69.651     136.766    2060.144       7.869     608.337      30.111      109.09     435661.    0.7235  
        1.42      0.0602      0.1829      0.0821      0.0270       2.772      69.874     133.447    2066.730       7.894     593.573      29.287      109.10     435945.    0.6951  
        1.90      0.0802      0.2371      0.0800      0.0271       2.776      69.979     129.956    2069.849       7.906     578.044      28.477      109.12     436246.    0.6670  
        2.37      0.1003      0.2881      0.0777      0.0271       2.775      69.954     126.288    2069.109       7.903     561.731      27.684      109.14     436565.    0.6392  
        2.85      0.1203      0.3360      0.0754      0.0270       2.768      69.785     122.442    2064.105       7.884     544.622      26.906      109.16     436901.    0.6117  
        3.32      0.1404      0.3809      0.0729      0.0269       2.755      69.460     118.418    2054.479       7.848     526.722      26.143      109.19     437256.    0.5845  
        3.80      0.1605      0.4229      0.0703      0.0267       2.736      68.968     114.220    2039.925       7.792     508.049      25.396      109.23     437629.    0.5576  
        4.27      0.1805      0.4621      0.0676      0.0264       2.709      68.300     109.853    2020.170       7.716     488.626      24.664      109.26     438021.    0.5311  
        4.75      0.2006      0.4985      0.0648      0.0261       2.675      67.448     105.324    1994.966       7.620     468.481      23.946      109.31     438433.    0.5049  
        5.22      0.2206      0.5322      0.0619      0.0257       2.634      66.404     100.639    1964.082       7.502     447.643      23.241      109.35     438865.    0.4790  
        5.70      0.2407      0.5632      0.0590      0.0252       2.585      65.159      95.804    1927.272       7.362     426.138      22.547      109.40     439317.    0.4534  
        6.17      0.2607      0.5916      0.0559      0.0246       2.527      63.706      90.826    1884.301       7.197     403.993      21.863      109.46     439790.    0.4281  
        6.65      0.2808      0.6174      0.0528      0.0240       2.461      62.037      85.709    1834.936       7.009     381.235      21.186      109.52     440284.    0.4030  
        7.12      0.3009      0.6406      0.0495      0.0233       2.386      60.144      80.461    1778.944       6.795     357.889      20.515      109.58     440800.    0.3781  
        7.60      0.3209      0.6610      0.0462      0.0224       2.301      58.020      75.086    1716.101       6.555     333.983      19.845      109.65     441338.    0.3533  
        8.07      0.3410      0.6785      0.0428      0.0215       2.208      55.656      69.592    1646.191       6.288     309.544      19.174      109.72     441898.    0.3286  
        8.55      0.3610      0.6931      0.0394      0.0205       2.104      53.047      63.984    1569.017       5.993     284.601      18.496      109.80     442480.    0.3040  
        9.02      0.3811      0.7042      0.0359      0.0194       1.991      50.186      58.270    1484.397       5.670     259.186      17.805      109.88     443086.    0.2792  
        9.50      0.4011      0.7115      0.0323      0.0182       1.867      47.068      52.458    1392.176       5.318     233.332      17.091      109.97     443714.    0.2543  
        9.97      0.4212      0.7143      0.0287      0.0169       1.733      43.689      46.555    1292.229       4.936     207.077      16.341      110.06     444366.    0.2291  
       10.45      0.4413      0.7115      0.0250      0.0155       1.588      40.046      40.572    1184.468       4.524     180.462      15.536      110.15     445042.    0.2033  
       10.92      0.4613      0.7013      0.0212      0.0140       1.433      36.137      34.518    1068.849       4.083     153.535      14.648      110.25     445741.    0.1768  
       11.40      0.4814      0.6809      0.0175      0.0124       1.268      31.962      28.406     945.385       3.611     126.348      13.628      110.36     446464.    0.1492  
       11.87      0.5014      0.6451      0.0137      0.0106       1.092      27.526      22.249     814.148       3.110      98.963      12.395      110.46     447212.    0.1201  
       12.35      0.5215      0.5839      0.0099      0.0088       0.906      22.830      16.063     675.276       2.579      71.447      10.789      110.58     447982.    0.0888  
       12.82      0.5415      0.4753      0.0061      0.0069       0.709      17.882       9.862     528.920       2.020      43.864       8.457      110.69     448774.    0.0546  
       13.30      0.5616      0.2567      0.0022      0.0049       0.502      12.667       3.638     374.661       1.431      16.181       4.404      110.81     449574.    0.0173  
       13.77      0.5817                                                                                                                                                            
                                                                                                                                                                                    
                                                                                                                                                                                    
                                                                                                                                                                                    
         PROP RPM =       2600                                                                                                                                                      
                                                                                                                                                                                    
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust      PWR         Torque      Thrust      THR/PWR      Vtip      Reyn       FOM    
       (mph)     (Adv_Ratio)     -          -           -          (Hp)        (In-Lbf)     (Lbf)      (W)         (N-m)       (N)         (g/W)       (ft/s)      -          -     
        0.00      0.0000      0.0000      0.0880      0.0266       3.067      74.338     154.573    2286.718       8.399     687.542      30.660      113.45     452545.    0.7831  
        0.49      0.0198      0.0638      0.0862      0.0267       3.085      74.786     151.387    2300.486       8.449     673.371      29.848      113.45     452804.    0.7545  
        0.97      0.0396      0.1241      0.0842      0.0269       3.100      75.138     148.026    2311.319       8.489     658.419      29.048      113.46     453080.    0.7261  
        1.46      0.0594      0.1812      0.0822      0.0270       3.110      75.380     144.488    2318.784       8.516     642.684      28.263      113.47     453371.    0.6980  
        1.95      0.0792      0.2350      0.0801      0.0270       3.114      75.500     140.770    2322.468       8.530     626.143      27.492      113.48     453680.    0.6701  
        2.44      0.0990      0.2856      0.0779      0.0270       3.114      75.483     136.865    2321.944       8.528     608.777      26.735      113.50     454005.    0.6426  
        2.92      0.1188      0.3333      0.0756      0.0269       3.107      75.315     132.773    2316.773       8.509     590.574      25.994      113.53     454349.    0.6154  
        3.41      0.1386      0.3779      0.0731      0.0268       3.093      74.983     128.493    2306.565       8.472     571.536      25.267      113.56     454712.    0.5884  
        3.90      0.1584      0.4198      0.0706      0.0266       3.072      74.477     124.029    2290.978       8.414     551.680      24.555      113.59     455093.    0.5618  
        4.39      0.1782      0.4588      0.0679      0.0264       3.044      73.785     119.387    2269.719       8.336     531.031      23.858      113.63     455493.    0.5356  
        4.87      0.1980      0.4952      0.0652      0.0261       3.007      72.901     114.573    2242.519       8.236     509.620      23.173      113.67     455914.    0.5096  
        5.36      0.2178      0.5289      0.0624      0.0257       2.962      71.815     109.594    2209.117       8.114     487.473      22.501      113.72     456354.    0.4840  
        5.85      0.2376      0.5600      0.0594      0.0252       2.909      70.520     104.456    2169.258       7.967     464.620      21.841      113.77     456815.    0.4586  
        6.34      0.2574      0.5886      0.0564      0.0247       2.847      69.005      99.165    2122.679       7.796     441.088      21.189      113.83     457297.    0.4335  
        6.82      0.2772      0.6147      0.0533      0.0241       2.775      67.265      93.729    2069.131       7.600     416.905      20.546      113.89     457801.    0.4087  
        7.31      0.2970      0.6381      0.0502      0.0233       2.693      65.289      88.152    2008.360       7.376     392.098      19.908      113.95     458326.    0.3840  
        7.80      0.3168      0.6590      0.0469      0.0226       2.602      63.071      82.441    1940.122       7.126     366.696      19.273      114.02     458873.    0.3595  
        8.29      0.3366      0.6771      0.0436      0.0217       2.500      60.602      76.602    1864.179       6.847     340.725      18.638      114.10     459443.    0.3351  
        8.77      0.3563      0.6922      0.0402      0.0207       2.387      57.876      70.642    1780.314       6.539     314.217      17.998      114.17     460036.    0.3108  
        9.26      0.3761      0.7043      0.0367      0.0196       2.264      54.885      64.569    1688.325       6.201     287.203      17.347      114.26     460652.    0.2864  
        9.75      0.3959      0.7127      0.0332      0.0185       2.130      51.625      58.390    1588.036       5.833     259.718      16.677      114.34     461291.    0.2618  
       10.24      0.4157      0.7170      0.0297      0.0172       1.984      48.090      52.113    1479.306       5.433     231.801      15.978      114.44     461954.    0.2370  
       10.72      0.4355      0.7162      0.0260      0.0158       1.827      44.278      45.749    1362.024       5.002     203.491      15.235      114.53     462641.    0.2117  
       11.21      0.4553      0.7089      0.0224      0.0144       1.658      40.185      39.307    1236.132       4.540     174.838      14.423      114.63     463351.    0.1858  
       11.70      0.4751      0.6926      0.0187      0.0128       1.477      35.812      32.800    1101.621       4.046     145.894      13.505      114.74     464086.    0.1589  
       12.19      0.4949      0.6633      0.0149      0.0111       1.285      31.161      26.241     958.551       3.521     116.721      12.417      114.85     464846.    0.1307  
       12.67      0.5147      0.6134      0.0112      0.0094       1.082      26.236      19.646     807.051       2.964      87.385      11.041      114.96     465629.    0.1005  
       13.16      0.5345      0.5268      0.0074      0.0075       0.868      21.043      13.031     647.294       2.377      57.960       9.131      115.08     466435.    0.0677  
       13.65      0.5543      0.3625      0.0036      0.0056       0.643      15.580       6.403     479.261       1.760      28.478       6.059      115.20     467257.    0.0315  
       14.14      0.5741                                                                                                                                                            
                                                                                                                                                                                    
                                                                                                                                                                                    
                                                                                                                                                                                    
         PROP RPM =       2700                                                                                                                                                      
                                                                                                                                                                                    
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust      PWR         Torque      Thrust      THR/PWR      Vtip      Reyn       FOM    
       (mph)     (Adv_Ratio)     -          -           -          (Hp)        (In-Lbf)     (Lbf)      (W)         (N-m)       (N)         (g/W)       (ft/s)      -          -     
        0.00      0.0000      0.0000      0.0880      0.0265       3.426      79.972     166.701    2554.635       9.035     741.484      29.597      117.81     469951.    0.7851  
        0.51      0.0199      0.0641      0.0862      0.0267       3.447      80.457     163.253    2570.141       9.090     726.150      28.810      117.81     470221.    0.7563  
        1.02      0.0397      0.1248      0.0842      0.0268       3.463      80.839     159.615    2582.334       9.133     709.968      28.035      117.82     470508.    0.7277  
        1.52      0.0596      0.1822      0.0822      0.0269       3.474      81.102     155.786    2590.729       9.163     692.936      27.274      117.83     470812.    0.6994  
        2.03      0.0795      0.2362      0.0801      0.0269       3.480      81.231     151.760    2594.857       9.177     675.029      26.527      117.85     471133.    0.6714  
        2.54      0.0993      0.2872      0.0779      0.0269       3.479      81.211     147.533    2594.229       9.175     656.227      25.794      117.87     471473.    0.6437  
        3.05      0.1192      0.3350      0.0755      0.0269       3.471      81.027     143.101    2588.354       9.154     636.514      25.076      117.89     471832.    0.6163  
        3.56      0.1390      0.3799      0.0731      0.0267       3.456      80.665     138.466    2576.786       9.114     615.896      24.373      117.93     472210.    0.5892  
        4.06      0.1589      0.4219      0.0705      0.0266       3.432      80.113     133.631    2559.145       9.051     594.390      23.684      117.96     472607.    0.5625  
        4.57      0.1788      0.4611      0.0679      0.0263       3.400      79.360     128.603    2535.101       8.966     572.025      23.009      118.00     473025.    0.5361  
