         10x10M-JK                (10x10M-JK.dat)                                                                                                                                   
         v2022-0915                                                                                                                                                                 
         Simulation Date: 09/23/2022                                                                                                                                                
                                                                                                                                                                                    
         AIRFOIL AERO DATA GENERATED USING:  POLAR DIAGRAMS                                                                                                                         
                                                                                                                                                                                    
         ====== PERFORMANCE DATA (versus advance ratio and MPH) ======                                                                                                              
                                                                                                                                                                                    
         DEFINITIONS: (Underwater)                                                                                                                                                  
         J=V/nD (advance ratio)                                                                                                                                                     
         Ct=T/(rho * n**2 * D**4) (thrust coef.)                                                                                                                                    
         Cp=P/(rho * n**3 * D**5) (power coef.)                                                                                                                                     
         Pe=Ct*J/Cp (efficiency)                                                                                                                                                    
         V  (model speed in MPH)                                                                                                                                                    
         Vtip (tip speed, fps)                                                                                                                                                      
         Reyn (at 75% of span)                                                                                                                                                      
         FOM (Figure of Merit)                                                                                                                                                      
                                                                                                                                                                                    
                                                                                                                                                                                    
         PROP RPM =        100                                                                                                                                                      
                                                                                                                                                                                    
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust      PWR         Torque      Thrust      THR/PWR      Vtip      Reyn       FOM    
        7.38      0.3757      0.5185      0.1745      0.1264       7.237     217.209     190.642    5396.664      24.540     847.974      16.023       91.18     501165.    0.4600  
        8.20      0.4174      0.5574      0.1699      0.1272       7.282     218.562     185.592    5430.271      24.693     825.514      15.502       91.33     503000.    0.4391  
        9.02      0.4591      0.5930      0.1646      0.1274       7.293     218.883     179.785    5438.264      24.729     799.686      14.995       91.49     504961.    0.4181  
        9.84      0.5009      0.6258      0.1585      0.1269       7.261     217.937     173.158    5414.744      24.622     770.207      14.505       91.67     507048.    0.3969  
       10.66      0.5426      0.6560      0.1517      0.1255       7.182     215.545     165.705    5355.326      24.352     737.055      14.034       91.87     509261.    0.3757  
       11.48      0.5844      0.6838      0.1442      0.1232       7.051     211.624     157.477    5257.895      23.909     700.458      13.585       92.08     511599.    0.3545  
       12.30      0.6261      0.7094      0.1360      0.1200       6.869     206.164     148.558    5122.250      23.292     660.787      13.155       92.31     514059.    0.3334  
       13.12      0.6678      0.7330      0.1273      0.1160       6.637     199.207     139.044    4949.398      22.506     618.466      12.742       92.55     516638.    0.3124  
       13.94      0.7096      0.7545      0.1181      0.1111       6.358     190.816     129.025    4740.908      21.558     573.905      12.344       92.81     519334.    0.2916  
       14.76      0.7513      0.7738      0.1086      0.1054       6.033     181.063     118.590    4498.590      20.456     527.486      11.957       93.08     522144.    0.2708  
       15.58      0.7931      0.7908      0.0987      0.0990       5.665     170.025     107.816    4224.351      19.209     479.564      11.576       93.37     525066.    0.2499  
       16.40      0.8348      0.8052      0.0886      0.0918       5.257     157.782      96.777    3920.164      17.826     430.466      11.197       93.67     528098.    0.2291  
       17.22      0.8765      0.8165      0.0783      0.0841       4.812     144.417      85.546    3588.098      16.316     380.508      10.814       93.99     531237.    0.2080  
       18.04      0.9183      0.8240      0.0679      0.0757       4.332     130.018      74.190    3230.361      14.689     329.999      10.417       94.32     534484.    0.1866  
       18.86      0.9600      0.8264      0.0575      0.0668       3.821     114.683      62.780    2849.366      12.957     279.245       9.993       94.66     537835.    0.1647  
       19.68      1.0018      0.8216      0.0470      0.0574       3.283      98.520      51.384    2447.772      11.131     228.555       9.521       95.02     541291.    0.1419  
       20.50      1.0435      0.8053      0.0367      0.0475       2.720      81.643      40.070    2028.452       9.224     178.230       8.960       95.39     544849.    0.1179  
       21.32      1.0852      0.7686      0.0265      0.0374       2.138      64.175      28.902    1594.467       7.250     128.554       8.221       95.78     548508.    0.0919  
       22.14      1.1270      0.6874      0.0164      0.0269       1.541      46.241      17.936    1148.887       5.224      79.777       7.081       96.18     552265.    0.0624  
       22.96      1.1687      0.4742      0.0066      0.0163       0.931      27.947       7.210     694.361       3.157      32.072       4.710       96.59     556106.    0.0263  
       23.78      1.2105                                                                                                                                                            
                                                                                                                                                                                    
                                                                                                                                                                                    
                                                                                                                                                                                    
         PROP RPM =       2200                                                                                                                                                      
                                                                                                                                                                                    
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust      PWR         Torque      Thrust      THR/PWR      Vtip      Reyn       FOM    
       (mph)     (Adv_Ratio)     -          -           -          (Hp)        (In-Lbf)     (Lbf)      (W)         (N-m)       (N)         (g/W)       (ft/s)      -          -     
        0.00      0.0000      0.0000      0.1978      0.1098       7.225     206.994     237.150    5387.776      23.386    1054.842      19.964       94.84     513343.    0.6393  
        0.85      0.0413      0.0726      0.1962      0.1116       7.345     210.437     235.176    5477.389      23.775    1046.065      19.474       94.85     514175.    0.6210  
        1.70      0.0826      0.1415      0.1944      0.1136       7.472     214.079     233.056    5572.171      24.187    1036.635      18.971       94.87     515108.    0.6022  
        2.55      0.1240      0.2065      0.1925      0.1156       7.604     217.859     230.748    5670.559      24.614    1026.366      18.457       94.92     516148.    0.5830  
        3.40      0.1653      0.2675      0.1903      0.1176       7.739     221.703     228.201    5770.605      25.048    1015.037      17.937       94.97     517299.    0.5634  
        4.25      0.2066      0.3246      0.1880      0.1196       7.872     225.518     225.360    5869.920      25.479    1002.403      17.414       95.05     518566.    0.5436  
        5.10      0.2479      0.3779      0.1853      0.1216       8.000     229.196     222.166    5965.663      25.894     988.193      16.891       95.14     519953.    0.5235  
        5.95      0.2892      0.4273      0.1823      0.1234       8.119     232.608     218.548    6054.470      26.280     972.102      16.372       95.24     521464.    0.5033  
        6.80      0.3306      0.4731      0.1788      0.1250       8.224     235.602     214.430    6132.385      26.618     953.783      15.860       95.36     523099.    0.4829  
        7.65      0.3719      0.5153      0.1749      0.1262       8.307     237.994     209.718    6194.644      26.888     932.826      15.355       95.50     524862.    0.4624  
        8.51      0.4132      0.5541      0.1704      0.1271       8.362     239.561     204.306    6235.443      27.066     908.754      14.861       95.66     526753.    0.4417  
        9.36      0.4545      0.5898      0.1652      0.1273       8.379     240.047     198.089    6248.081      27.120     881.100      14.380       95.83     528773.    0.4208  
       10.21      0.4958      0.6226      0.1593      0.1269       8.349     239.195     190.994    6225.898      27.024     849.542      13.914       96.02     530922.    0.3999  
       11.06      0.5372      0.6528      0.1526      0.1256       8.266     236.806     183.008    6163.725      26.754     814.019      13.467       96.22     533201.    0.3788  
       11.91      0.5785      0.6807      0.1453      0.1235       8.125     232.778     174.178    6058.877      26.299     774.744      13.039       96.44     535608.    0.3578  
       12.76      0.6198      0.7064      0.1373      0.1205       7.927     227.092     164.592    5910.898      25.657     732.104      12.630       96.67     538140.    0.3369  
       13.61      0.6611      0.7301      0.1287      0.1166       7.672     219.787     154.349    5720.740      24.831     686.543      12.238       96.92     540796.    0.3161  
       14.46      0.7024      0.7517      0.1197      0.1119       7.362     210.926     143.549    5490.097      23.830     638.506      11.859       97.18     543572.    0.2955  
       15.31      0.7438      0.7713      0.1103      0.1064       7.001     200.585     132.285    5220.956      22.662     588.403      11.492       97.46     546466.    0.2749  
       16.16      0.7851      0.7887      0.1006      0.1002       6.592     188.847     120.642    4915.426      21.336     536.617      11.132       97.76     549474.    0.2543  
       17.01      0.8264      0.8035      0.0907      0.0932       6.136     175.795     108.701    4575.688      19.861     483.502      10.775       98.07     552596.    0.2336  
       17.86      0.8677      0.8155      0.0805      0.0857       5.638     161.516      96.537    4204.026      18.248     429.395      10.415       98.39     555829.    0.2128  
       18.71      0.9090      0.8240      0.0702      0.0775       5.100     146.104      84.224    3802.869      16.507     374.627      10.045       98.73     559172.    0.1917  
       19.56      0.9504      0.8280      0.0599      0.0688       4.526     129.659      71.835    3374.854      14.649     319.524       9.654       99.09     562623.    0.1702  
       20.41      0.9917      0.8255      0.0496      0.0596       3.920     112.295      59.445    2922.878      12.687     264.413       9.225       99.45     566181.    0.1479  
       21.26      1.0330      0.8132      0.0393      0.0499       3.286      94.131      47.127    2450.104      10.635     209.620       8.724       99.84     569845.    0.1245  
       22.11      1.0743      0.7841      0.0291      0.0399       2.628      75.298      34.949    1959.903       8.507     155.452       8.088      100.23     573614.    0.0994  
       22.96      1.1156      0.7206      0.0192      0.0297       1.952      55.928      22.974    1455.723       6.319     102.186       7.158      100.64     577484.    0.0713  
       23.81      1.1570      0.5663      0.0094      0.0192       1.262      36.144      11.250     940.776       4.084      50.040       5.424      101.07     581447.    0.0378  
       24.67      1.1983     -0.0373     -0.0003      0.0084       0.553      15.832      -0.314     412.079       1.789      -1.395      -0.345      101.51     585333.    0.0000  
                                                                                                                                                                                    
                                                                                                                                                                                    
                                                                                                                                                                                    
         PROP RPM =       2300                                                                                                                                                      
                                                                                                                                                                                    
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust      PWR         Torque      Thrust      THR/PWR      Vtip      Reyn       FOM    
       (mph)     (Adv_Ratio)     -          -           -          (Hp)        (In-Lbf)     (Lbf)      (W)         (N-m)       (N)         (g/W)       (ft/s)      -          -     
        0.00      0.0000      0.0000      0.1978      0.1097       8.247     225.991     259.214    6149.607      25.532    1152.982      19.119       99.15     536676.    0.6401  
        0.89      0.0413      0.0726      0.1962      0.1115       8.384     229.753     257.060    6251.978      25.957    1143.401      18.649       99.16     537546.    0.6218  
        1.78      0.0826      0.1415      0.1944      0.1134       8.529     233.733     254.746    6360.276      26.407    1133.108      18.167       99.19     538521.    0.6029  
        2.67      0.1239      0.2065      0.1925      0.1154       8.680     237.864     252.226    6472.684      26.874    1121.900      17.675       99.23     539606.    0.5837  
        3.55      0.1651      0.2676      0.1904      0.1175       8.833     242.065     249.446    6586.996      27.348    1109.535      17.176       99.29     540809.    0.5641  
        4.44      0.2064      0.3248      0.1880      0.1195       8.986     246.236     246.346    6700.493      27.820    1095.747      16.676       99.37     542132.    0.5442  
        5.33      0.2477      0.3780      0.1853      0.1214       9.132     250.257     242.860    6809.934      28.274    1080.240      16.175       99.46     543580.    0.5242  
        6.22      0.2890      0.4275      0.1823      0.1233       9.268     253.989     238.912    6911.486      28.696    1062.682      15.679       99.57     545157.    0.5039  
        7.11      0.3303      0.4733      0.1789      0.1248       9.388     257.266     234.419    7000.656      29.066    1042.696      15.188       99.70     546865.    0.4835  
        8.00      0.3716      0.5155      0.1750      0.1261       9.484     259.888     229.279    7071.997      29.362    1019.832      14.705       99.84     548706.    0.4630  
        8.88      0.4129      0.5544      0.1705      0.1270       9.547     261.612     223.375    7118.918      29.557     993.574      14.232      100.00     550680.    0.4423  
        9.77      0.4542      0.5900      0.1653      0.1272       9.567     262.158     216.594    7133.780      29.619     963.410      13.771      100.18     552789.    0.4214  
       10.66      0.4954      0.6228      0.1594      0.1268       9.533     261.247     208.855    7108.970      29.515     928.985      13.325      100.38     555033.    0.4004  
       11.55      0.5367      0.6531      0.1527      0.1255       9.439     258.660     200.142    7038.583      29.223     890.232      12.897      100.59     557412.    0.3794  
       12.44      0.5780      0.6810      0.1454      0.1234       9.279     254.285     190.509    6919.517      28.729     847.382      12.488      100.82     559925.    0.3584  
       13.33      0.6193      0.7067      0.1374      0.1204       9.054     248.100     180.048    6751.222      28.030     800.853      12.096      101.06     562569.    0.3375  
       14.22      0.6606      0.7305      0.1289      0.1165       8.763     240.146     168.870    6534.771      27.132     751.133      11.721      101.32     565342.    0.3167  
       15.10      0.7019      0.7522      0.1199      0.1119       8.411     230.492     157.083    6272.087      26.041     698.703      11.360      101.60     568240.    0.2960  
       15.99      0.7432      0.7718      0.1105      0.1064       8.000     219.222     144.788    5965.415      24.768     644.016      11.009      101.89     571261.    0.2754  
       16.88      0.7845      0.7893      0.1008      0.1002       7.533     206.425     132.079    5617.167      23.322     587.487      10.665      102.20     574403.    0.2549  
       17.77      0.8257      0.8043      0.0908      0.0933       7.013     192.190     119.043    5229.818      21.714     529.502      10.324      102.52     577662.    0.2342  
       18.66      0.8670      0.8165      0.0807      0.0857       6.445     176.614     105.762    4805.979      19.954     470.432       9.981      102.86     581038.    0.2135  
       19.55      0.9083      0.8252      0.0705      0.0775       5.831     159.799      92.319    4348.406      18.054     410.634       9.629      103.21     584528.    0.1924  
       20.44      0.9496      0.8294      0.0601      0.0688       5.176     141.855      78.792    3860.106      16.027     350.466       9.258      103.58     588131.    0.1709  
       21.32      0.9909      0.8274      0.0498      0.0596       4.485     122.902      65.262    3344.382      13.885     290.285       8.851      103.97     591846.    0.1487  
       22.21      1.0322      0.8158      0.0395      0.0500       3.761     103.074      51.809    2804.833      11.645     230.445       8.378      104.37     595671.    0.1254  
       23.10      1.0735      0.7878      0.0294      0.0400       3.011      82.512      38.508    2245.296       9.322     171.281       7.779      104.78     599605.    0.1004  
       23.99      1.1148      0.7264      0.0194      0.0298       2.239      61.360      25.427    1669.711       6.932     113.098       6.907      105.21     603646.    0.0724  
       24.88      1.1560      0.5771      0.0096      0.0193       1.451      39.753      12.620    1081.758       4.491      56.134       5.291      105.65     607784.    0.0391  
       25.77      1.1973      0.0007      0.0000      0.0085       0.642      17.601       0.006     478.960       1.989       0.028       0.006      106.11     611867.    0.0000  
                                                                                                                                                                                    
                                                                                                                                                                                    
                                                                                                                                                                                    
         PROP RPM =       2400                                                                                                                                                      
                                                                                                                                                                                    
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust      PWR         Torque      Thrust      THR/PWR      Vtip      Reyn       FOM    
       (mph)     (Adv_Ratio)     -          -           -          (Hp)        (In-Lbf)     (Lbf)      (W)         (N-m)       (N)         (g/W)       (ft/s)      -          -     
        0.00      0.0000      0.0000      0.1978      0.1096       9.360     245.816     282.259    6979.906      27.772    1255.489      18.342      103.46     560010.    0.6408  
        0.93      0.0415      0.0731      0.1962      0.1114       9.517     249.939     279.901    7096.966      28.238    1245.000      17.889      103.47     560923.    0.6223  
        1.86      0.0830      0.1424      0.1944      0.1133       9.683     254.301     277.367    7220.829      28.731    1233.728      17.423      103.50     561947.    0.6034  
        2.80      0.1246      0.2078      0.1925      0.1154       9.856     258.829     274.605    7349.394      29.242    1221.443      16.947      103.54     563088.    0.5840  
        3.73      0.1661      0.2692      0.1903      0.1174      10.031     263.432     271.556    7480.110      29.762    1207.882      16.466      103.61     564351.    0.5642  
        4.66      0.2076      0.3266      0.1879      0.1194      10.205     268.000     268.153    7609.817      30.278    1192.746      15.983      103.69     565743.    0.5442  
        5.59      0.2491      0.3801      0.1853      0.1214      10.372     272.400     264.323    7734.750      30.776    1175.707      15.500      103.79     567267.    0.5240  
        6.53      0.2906      0.4297      0.1822      0.1232      10.528     276.475     259.981    7850.474      31.236    1156.396      15.021      103.90     568927.    0.5036  
        7.46      0.3321      0.4757      0.1787      0.1248      10.663     280.042     255.035    7951.753      31.639    1134.394      14.547      104.04     570725.    0.4831  
        8.39      0.3737      0.5180      0.1748      0.1261      10.771     282.877     249.371    8032.251      31.959    1109.200      14.082      104.19     572663.    0.4624  
        9.32      0.4152      0.5569      0.1702      0.1269      10.841     284.709     242.859    8084.264      32.166    1080.237      13.626      104.36     574742.    0.4415  
       10.26      0.4567      0.5926      0.1650      0.1271      10.861     285.226     235.375    8098.946      32.225    1046.946      13.182      104.55     576964.    0.4205  
       11.19      0.4982      0.6255      0.1590      0.1266      10.819     284.121     226.832    8067.558      32.100    1008.947      12.753      104.76     579327.    0.3994  
       12.12      0.5397      0.6557      0.1522      0.1253      10.706     281.159     217.219    7983.460      31.765     966.191      12.341      104.98     581834.    0.3782  
       13.05      0.5813      0.6836      0.1448      0.1231      10.518     276.223     206.599    7843.295      31.207     918.951      11.947      105.22     584481.    0.3571  
       13.98      0.6228      0.7094      0.1367      0.1200      10.254     269.295     195.077    7646.589      30.425     867.701      11.571      105.48     587267.    0.3361  
       14.92      0.6643      0.7331      0.1281      0.1161       9.916     260.424     182.775    7394.699      29.423     812.983      11.211      105.75     590188.    0.3152  
       15.85      0.7058      0.7548      0.1190      0.1113       9.508     249.689     169.813    7089.875      28.210     755.329      10.864      106.04     593241.    0.2944  
       16.78      0.7473      0.7744      0.1095      0.1057       9.031     237.182     156.303    6734.739      26.797     695.234      10.527      106.35     596423.    0.2737  
       17.71      0.7889      0.7918      0.0998      0.0994       8.491     223.001     142.346    6332.088      25.195     633.157      10.196      106.68     599733.    0.2530  
       18.65      0.8304      0.8067      0.0897      0.0924       7.892     207.249     128.040    5884.797      23.415     569.523       9.869      107.02     603166.    0.2322  
       19.58      0.8719      0.8187      0.0795      0.0847       7.236     190.030     113.475    5395.877      21.470     504.737       9.539      107.37     606722.    0.2113  
       20.51      0.9134      0.8272      0.0692      0.0764       6.529     171.459      98.741    4868.560      19.371     439.199       9.199      107.75     610399.    0.1901  
       21.44      0.9549      0.8310      0.0588      0.0676       5.775     151.660      83.926    4306.354      17.134     373.304       8.840      108.14     614194.    0.1684  
       22.38      0.9964      0.8282      0.0484      0.0583       4.979     130.767      69.120    3713.120      14.774     307.446       8.443      108.54     618108.    0.1460  
       23.31      1.0380      0.8153      0.0381      0.0485       4.148     108.931      54.410    3093.068      12.307     242.016       7.979      108.96     622138.    0.1224  
       24.24      1.0795      0.7843      0.0279      0.0385       3.286      86.306      39.879    2450.655       9.751     177.381       7.381      109.40     626282.    0.0969  
       25.17      1.1210      0.7157      0.0179      0.0281       2.401      63.055      25.600    1790.431       7.124     113.871       6.485      109.85     630538.    0.0682  
       26.10      1.1625      0.5407      0.0082      0.0175       1.497      39.321      11.630    1116.508       4.442      51.730       4.725      110.32     634893.    0.0335  
       27.04      1.2040                                                                                                                                                            
                                                                                                                                                                                    
                                                                                                                                                                                    
                                                                                                                                                                                    
         PROP RPM =       2500                                                                                                                                                      
                                                                                                                                                                                    
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust      PWR         Torque      Thrust      THR/PWR      Vtip      Reyn       FOM    
       (mph)     (Adv_Ratio)     -          -           -          (Hp)        (In-Lbf)     (Lbf)      (W)         (N-m)       (N)         (g/W)       (ft/s)      -          -     
        0.00      0.0000      0.0000      0.1978      0.1095      10.569     266.469     306.286    7881.614      30.106    1362.362      17.626      107.77     583344.    0.6414  
        0.97      0.0413      0.0728      0.1962      0.1113      10.746     270.918     303.744    8013.202      30.608    1351.054      17.193      107.78     584289.    0.6231  
        1.93      0.0826      0.1418      0.1944      0.1132      10.933     275.625     301.013    8152.412      31.140    1338.907      16.747      107.81     585348.    0.6042  
        2.90      0.1238      0.2069      0.1925      0.1152      11.126     280.511     298.039    8296.928      31.692    1325.678      16.293      107.86     586528.    0.5849  
        3.86      0.1651      0.2681      0.1904      0.1173      11.323     285.479     294.758    8443.894      32.253    1311.084      15.833      107.92     587834.    0.5652  
        4.83      0.2064      0.3253      0.1880      0.1193      11.519     290.413     291.099    8589.833      32.811    1294.810      15.371      108.01     589272.    0.5453  
        5.79      0.2477      0.3786      0.1854      0.1212      11.708     295.172     286.984    8730.591      33.348    1276.505      14.909      108.11     590846.    0.5252  
        6.76      0.2889      0.4282      0.1824      0.1231      11.883     299.590     282.324    8861.245      33.847    1255.779      14.451      108.23     592559.    0.5049  
        7.72      0.3302      0.4740      0.1789      0.1247      12.037     303.470     277.020    8976.027      34.286    1232.186      13.998      108.37     594415.    0.4845  
        8.69      0.3715      0.5163      0.1750      0.1259      12.160     306.578     270.952    9067.959      34.637    1205.195      13.553      108.53     596415.    0.4639  
        9.66      0.4128      0.5552      0.1705      0.1268      12.242     308.628     263.983    9128.581      34.869    1174.196      13.116      108.70     598560.    0.4431  
       10.62      0.4540      0.5909      0.1653      0.1270      12.268     309.287     255.977    9148.087      34.943    1138.585      12.692      108.89     600851.    0.4222  
       11.59      0.4953      0.6238      0.1594      0.1266      12.226     308.226     246.839    9116.704      34.823    1097.942      12.281      109.11     603289.    0.4012  
       12.55      0.5366      0.6540      0.1528      0.1254      12.105     305.188     236.552    9026.831      34.480    1052.185      11.886      109.34     605874.    0.3801  
       13.52      0.5779      0.6820      0.1454      0.1232      11.901     300.037     225.177    8874.466      33.898    1001.589      11.509      109.58     608604.    0.3591  
       14.48      0.6192      0.7078      0.1375      0.1202      11.612     292.747     212.825    8658.866      33.074     946.646      11.148      109.85     611477.    0.3382  
       15.45      0.6604      0.7316      0.1289      0.1164      11.240     283.367     199.625    8381.414      32.015     887.932      10.803      110.13     614490.    0.3174  
       16.41      0.7017      0.7534      0.1199      0.1117      10.788     271.977     185.705    8044.530      30.728     826.018      10.471      110.43     617639.    0.2967  
       17.38      0.7430      0.7732      0.1106      0.1063      10.260     258.677     171.186    7651.124      29.225     761.437      10.148      110.75     620921.    0.2761  
       18.34      0.7843      0.7908      0.1009      0.1000       9.661     243.569     156.178    7204.257      27.518     694.682       9.833      111.08     624334.    0.2555  
       19.31      0.8255      0.8060      0.0909      0.0931       8.994     226.761     140.784    6707.123      25.619     626.207       9.521      111.43     627875.    0.2349  
       20.28      0.8668      0.8184      0.0808      0.0856       8.265     208.366     125.101    6163.049      23.541     556.451       9.207      111.80     631543.    0.2141  
       21.24      0.9081      0.8274      0.0705      0.0774       7.477     188.505     109.226    5575.579      21.297     485.836       8.885      112.19     635335.    0.1931  
       22.21      0.9494      0.8321      0.0602      0.0687       6.636     167.306      93.252    4948.582      18.902     414.785       8.547      112.59     639250.    0.1716  
       23.17      0.9906      0.8307      0.0499      0.0595       5.748     144.915      77.275    4286.283      16.372     343.719       8.177      113.01     643286.    0.1495  
       24.14      1.0319      0.8200      0.0397      0.0499       4.819     121.486      61.388    3593.306      13.725     273.055       7.749      113.44     647442.    0.1262  
       25.10      1.0732      0.7932      0.0295      0.0399       3.855      97.187      45.681    2874.595      10.980     203.191       7.208      113.89     651717.    0.1013  
       26.07      1.1145      0.7340      0.0195      0.0297       2.863      72.189      30.235    2135.199       8.156     134.484       6.423      114.36     656107.    0.0734  
       27.03      1.1558      0.5887      0.0098      0.0192       1.850      46.652      15.112    1379.860       5.271      67.217       4.967      114.84     660603.    0.0402  
       28.00      1.1970      0.0205      0.0001      0.0084       0.812      20.479       0.223     605.735       2.314       0.992       0.167      115.33     665047.    0.0002  
                                                                                                                                                                                    
                                                                                                                                                                                    
                                                                                                                                                                                    
         PROP RPM =       2600                                                                                                                                                      
                                                                                                                                                                                    
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust      PWR         Torque      Thrust      THR/PWR      Vtip      Reyn       FOM    
       (mph)     (Adv_Ratio)     -          -           -          (Hp)        (In-Lbf)     (Lbf)      (W)         (N-m)       (N)         (g/W)       (ft/s)      -          -     
        0.00      0.0000      0.0000      0.1978      0.1094      11.878     287.950     331.295    8857.649      32.532    1473.602      16.964      112.09     606678.    0.6421  
        1.00      0.0413      0.0729      0.1962      0.1112      12.077     292.767     328.546    9005.833      33.077    1461.371      16.547      112.09     607661.    0.6237  
        2.01      0.0826      0.1420      0.1944      0.1131      12.287     297.863     325.591    9162.594      33.652    1448.229      16.118      112.12     608763.    0.6047  
        3.01      0.1239      0.2072      0.1925      0.1151      12.505     303.153     322.373    9325.324      34.250    1433.917      15.680      112.17     609991.    0.5854  
        4.02      0.1652      0.2684      0.1904      0.1172      12.727     308.534     318.823    9490.829      34.858    1418.126      15.237      112.24     611350.    0.5657  
        5.02      0.2065      0.3257      0.1880      0.1192      12.948     313.877     314.864    9655.178      35.462    1400.515      14.791      112.33     612846.    0.5458  
        6.03      0.2478      0.3791      0.1854      0.1212      13.160     319.029     310.411    9813.678      36.044    1380.706      14.347      112.43     614484.    0.5256  
        7.03      0.2891      0.4287      0.1824      0.1230      13.358     323.812     305.367    9960.809      36.584    1358.274      13.905      112.56     616268.    0.5053  
        8.04      0.3304      0.4746      0.1789      0.1246      13.531     328.013     299.626   10090.045      37.059    1332.735      13.469      112.70     618199.    0.4848  
        9.04      0.3717      0.5169      0.1750      0.1258      13.670     331.378     293.057   10193.536      37.439    1303.516      13.040      112.87     620281.    0.4642  
       10.05      0.4130      0.5558      0.1705      0.1267      13.761     333.594     285.511   10261.720      37.689    1269.953      12.620      113.05     622513.    0.4434  
       11.05      0.4543      0.5915      0.1653      0.1270      13.790     334.305     276.842   10283.565      37.770    1231.393      12.210      113.25     624898.    0.4225  
       12.06      0.4956      0.6244      0.1594      0.1265      13.743     333.150     266.948   10248.063      37.639    1187.384      11.815      113.47     627436.    0.4014  
       13.06      0.5369      0.6547      0.1528      0.1253      13.607     329.854     255.809   10146.659      37.267    1137.838      11.435      113.71     630126.    0.3803  
       14.06      0.5782      0.6827      0.1454      0.1231      13.377     324.269     243.493    9974.867      36.636    1083.055      11.072      113.97     632968.    0.3593  
       15.07      0.6195      0.7085      0.1374      0.1201      13.051     316.370     230.119    9731.873      35.743    1023.570      10.725      114.24     635958.    0.3383  
       16.07      0.6607      0.7324      0.1289      0.1163      12.631     306.206     215.829    9419.218      34.595     960.008      10.393      114.54     639094.    0.3175  
       17.08      0.7020      0.7542      0.1199      0.1116      12.122     293.867     200.761    9039.652      33.201     892.986      10.073      114.85     642371.    0.2968  
       18.08      0.7433      0.7740      0.1105      0.1061      11.528     279.458     185.045    8596.426      31.573     823.082       9.763      115.18     645788.    0.2762  
       19.09      0.7846      0.7916      0.1008      0.0999      10.853     263.093     168.801    8093.009      29.724     750.829       9.460      115.53     649340.    0.2556  
       20.09      0.8259      0.8069      0.0909      0.0930      10.102     244.887     152.140    7532.985      27.667     676.720       9.161      115.89     653026.    0.2350  
       21.10      0.8672      0.8194      0.0807      0.0854       9.280     224.963     135.169    6920.109      25.416     601.230       8.859      116.28     656844.    0.2142  
       22.10      0.9085      0.8285      0.0705      0.0773       8.393     203.451     117.989    6258.378      22.986     524.816       8.551      116.68     660790.    0.1931  
       23.11      0.9498      0.8333      0.0601      0.0685       7.446     180.493     100.705    5552.146      20.392     447.936       8.227      117.10     664865.    0.1717  
       24.11      0.9911      0.8321      0.0498      0.0593       6.445     156.242      83.419    4806.186      17.652     371.046       7.872      117.53     669066.    0.1495  
       25.12      1.0324      0.8216      0.0396      0.0497       5.399     130.871      66.232    4025.725      14.786     294.598       7.462      117.98     673392.    0.1263  
       26.12      1.0737      0.7951      0.0294      0.0397       4.313     104.558      49.240    3216.318      11.813     219.021       6.944      118.45     677842.    0.1013  
       27.12      1.1150      0.7361      0.0194      0.0294       3.197      77.490      32.532    2383.668       8.755     144.703       6.190      118.94     682411.    0.0734  
       28.13      1.1563      0.5901      0.0097      0.0189       2.056      49.839      16.175    1533.104       5.631      71.948       4.785      119.44     687090.    0.0400  
       29.13      1.1976      0.0053      0.0000      0.0082       0.886      21.479       0.060     660.705       2.427       0.266       0.041      119.95     691700.    0.0000  
                                                                                                                                                                                    
                                                                                                                                                                                    
                                                                                                                                                                                    
         PROP RPM =       2700                                                                                                                                                      
                                                                                                                                                                                    
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust      PWR         Torque      Thrust      THR/PWR      Vtip      Reyn       FOM    
       (mph)     (Adv_Ratio)     -          -           -          (Hp)        (In-Lbf)     (Lbf)      (W)         (N-m)       (N)         (g/W)       (ft/s)      -          -     
        0.00      0.0000      0.0000      0.1979      0.1093      13.291     310.258     357.286    9910.952      35.053    1589.209      16.351      116.40     630011.    0.6427  
        1.04      0.0413      0.0730      0.1962      0.1111      13.513     315.457     354.321   10077.010      35.640    1576.021      15.948      116.41     631032.    0.6242  
        2.09      0.0826      0.1421      0.1944      0.1130      13.749     320.956     351.136   10252.692      36.261    1561.851      15.534      116.44     632177.    0.6053  
        3.13      0.1239      0.2074      0.1925      0.1150      13.994     326.666     347.666   10435.065      36.906    1546.418      15.112      116.49     633452.    0.5859  
        4.17      0.1652      0.2687      0.1904      0.1171      14.242     332.472     343.838   10620.547      37.562    1529.391      14.684      116.56     634864.    0.5662  
        5.22      0.2065      0.3260      0.1880      0.1191      14.489     338.238     339.568   10804.753      38.214    1510.400      14.255      116.65     636419.    0.5462  
        6.26      0.2478      0.3795      0.1854      0.1211      14.728     343.800     334.765   10982.403      38.842    1489.036      13.826      116.76     638120.    0.5260  
