         10x5M-LH                 (10x5M-LH.dat)                                                                                                                                    
         v2022-0915                                                                                                                                                                 
         Simulation Date: 09/23/2022                                                                                                                                                
                                                                                                                                                                                    
         AIRFOIL AERO DATA GENERATED USING:  POLAR DIAGRAMS                                                                                                                         
                                                                                                                                                                                    
         ====== PERFORMANCE DATA (versus advance ratio and MPH) ======                                                                                                              
                                                                                                                                                                                    
         DEFINITIONS: (Underwater)                                                                                                                                                  
         J=V/nD (advance ratio)                                                                                                                                                     
         Ct=T/(rho * n**2 * D**4) (thrust coef.)                                                                                                                                    
         Cp=P/(rho * n**3 * D**5) (power coef.)                                                                                                                                     
         Pe=Ct*J/Cp (efficiency)                                                                                                                                                    
         V  (model speed in MPH)                                                                                                                                                    
         Vtip (tip speed, fps)                                                                                                                                                      
         Reyn (at 75% of span)                                                                                                                                                      
         FOM (Figure of Merit)                                                                                                                                                      
                                                                                                                                                                                    
                                                                                                                                                                                    
         PROP RPM =        100                                                                                                                                                      
                                                                                                                                                                                    
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust      PWR         Torque      Thrust      THR/PWR      Vtip      Reyn       FOM    
                                                                                                                                                                                    
                                                                                                                                                                                    
         PROP RPM =       2200                                                                                                                                                      
                                                                                                                                                                                    
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust      PWR         Torque      Thrust      THR/PWR      Vtip      Reyn       FOM    
       (mph)     (Adv_Ratio)     -          -           -          (Hp)        (In-Lbf)     (Lbf)      (W)         (N-m)       (N)         (g/W)       (ft/s)      -          -     
        0.00      0.0000      0.0000      0.1029      0.0335       2.344      67.166     129.450    1748.230       7.588     575.795      33.585       95.99     357055.    0.7851  
        0.48      0.0231      0.0689      0.1011      0.0339       2.372      67.948     127.174    1768.602       7.677     565.670      32.615       96.00     357307.    0.7557  
        0.96      0.0462      0.1337      0.0991      0.0343       2.397      68.659     124.737    1787.095       7.757     554.832      31.659       96.00     357577.    0.7264  
        1.45      0.0694      0.1947      0.0971      0.0346       2.418      69.279     122.133    1803.224       7.827     543.248      30.720       96.02     357868.    0.6975  
        1.93      0.0925      0.2518      0.0949      0.0349       2.436      69.788     119.350    1816.485       7.885     530.868      29.801       96.03     358178.    0.6689  
        2.41      0.1156      0.3052      0.0925      0.0350       2.449      70.166     116.376    1826.312       7.927     517.639      28.902       96.06     358510.    0.6406  
        2.89      0.1387      0.3551      0.0900      0.0352       2.457      70.387     113.197    1832.079       7.952     503.501      28.024       96.09     358863.    0.6126  
        3.37      0.1619      0.4017      0.0873      0.0352       2.458      70.428     109.803    1833.139       7.957     488.404      27.168       96.12     359239.    0.5849  
        3.85      0.1850      0.4450      0.0844      0.0351       2.453      70.263     106.184    1828.856       7.938     472.308      26.334       96.16     359637.    0.5575  
        4.34      0.2081      0.4852      0.0813      0.0349       2.439      69.874     102.341    1818.712       7.894     455.214      25.523       96.20     360058.    0.5305  
        4.82      0.2312      0.5224      0.0781      0.0346       2.417      69.246      98.285    1802.388       7.823     437.171      24.733       96.25     360503.    0.5038  
        5.30      0.2544      0.5568      0.0747      0.0341       2.387      68.375      94.031    1779.702       7.725     418.252      23.965       96.31     360972.    0.4774  
        5.78      0.2775      0.5884      0.0712      0.0336       2.347      67.253      89.596    1750.507       7.598     398.523      23.215       96.37     361465.    0.4515  
        6.26      0.3006      0.6173      0.0676      0.0329       2.299      65.876      84.993    1714.667       7.443     378.047      22.483       96.43     361982.    0.4258  
        6.74      0.3237      0.6436      0.0638      0.0321       2.242      64.238      80.233    1672.033       7.258     356.877      21.765       96.50     362524.    0.4005  
        7.23      0.3469      0.6672      0.0599      0.0311       2.176      62.333      75.328    1622.442       7.042     335.059      21.059       96.58     363092.    0.3755  
        7.71      0.3700      0.6881      0.0559      0.0300       2.100      60.155      70.287    1565.743       6.796     312.638      20.361       96.66     363685.    0.3507  
        8.19      0.3931      0.7062      0.0518      0.0288       2.014      57.697      65.121    1501.778       6.519     289.657      19.668       96.74     364303.    0.3261  
        8.67      0.4162      0.7213      0.0476      0.0274       1.918      54.955      59.837    1430.406       6.209     266.157      18.974       96.83     364948.    0.3015  
        9.15      0.4394      0.7333      0.0433      0.0259       1.812      51.924      54.447    1351.507       5.866     242.180      18.273       96.93     365619.    0.2770  
        9.64      0.4625      0.7415      0.0389      0.0243       1.696      48.600      48.960    1264.992       5.491     217.774      17.555       97.03     366317.    0.2524  
       10.12      0.4856      0.7455      0.0345      0.0225       1.570      44.982      43.388    1170.817       5.082     192.989      16.808       97.13     367041.    0.2275  
       10.60      0.5087      0.7441      0.0300      0.0205       1.434      41.070      37.744    1068.995       4.640     167.885      16.015       97.24     367792.    0.2021  
       11.08      0.5319      0.7357      0.0255      0.0184       1.287      36.868      32.044     959.621       4.165     142.533      15.146       97.36     368570.    0.1761  
       11.56      0.5550      0.7176      0.0209      0.0162       1.130      32.383      26.308     842.883       3.659     117.017      14.157       97.48     369374.    0.1492  
       12.04      0.5781      0.6846      0.0163      0.0138       0.964      27.627      20.556     719.085       3.121      91.431      12.966       97.60     370206.    0.1208  
       12.53      0.6012      0.6267      0.0118      0.0113       0.789      22.614      14.810     588.617       2.555      65.874      11.412       97.74     371065.    0.0902  
       13.01      0.6244      0.5202      0.0072      0.0087       0.606      17.359       9.087     451.826       1.961      40.417       9.122       97.87     371947.    0.0565  
       13.49      0.6475      0.2936      0.0027      0.0059       0.414      11.851       3.377     308.467       1.339      15.021       4.966       98.01     372839.    0.0187  
       13.97      0.6706                                                                                                                                                            
                                                                                                                                                                                    
                                                                                                                                                                                    
                                                                                                                                                                                    
         PROP RPM =       2300                                                                                                                                                      
                                                                                                                                                                                    
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust      PWR         Torque      Thrust      THR/PWR      Vtip      Reyn       FOM    
       (mph)     (Adv_Ratio)     -          -           -          (Hp)        (In-Lbf)     (Lbf)      (W)         (N-m)       (N)         (g/W)       (ft/s)      -          -     
        0.00      0.0000      0.0000      0.1029      0.0335       2.672      73.215     141.495    1992.308       8.272     629.370      32.213      100.36     373285.    0.7872  
        0.50      0.0231      0.0689      0.1011      0.0338       2.703      74.070     139.014    2015.578       8.368     618.334      31.283      100.36     373547.    0.7578  
        1.00      0.0461      0.1338      0.0992      0.0342       2.731      74.847     136.358    2036.713       8.456     606.522      30.367      100.37     373830.    0.7285  
        1.51      0.0692      0.1947      0.0971      0.0345       2.756      75.525     133.521    2055.166       8.533     593.900      29.468      100.38     374132.    0.6996  
        2.01      0.0923      0.2518      0.0949      0.0348       2.776      76.083     130.489    2070.361       8.596     580.413      28.587      100.40     374456.    0.6709  
        2.51      0.1153      0.3053      0.0925      0.0350       2.792      76.499     127.249    2081.656       8.643     566.002      27.726      100.42     374801.    0.6426  
        3.01      0.1384      0.3553      0.0900      0.0351       2.801      76.745     123.787    2088.352       8.671     550.605      26.885      100.45     375169.    0.6146  
        3.52      0.1615      0.4019      0.0873      0.0351       2.802      76.794     120.091    2089.697       8.676     534.163      26.066      100.49     375561.    0.5869  
        4.02      0.1845      0.4452      0.0845      0.0350       2.796      76.621     116.151    2084.990       8.657     516.638      25.267      100.53     375975.    0.5595  
        4.52      0.2076      0.4855      0.0814      0.0348       2.781      76.203     111.966    2073.625       8.609     498.025      24.491      100.58     376414.    0.5324  
        5.02      0.2307      0.5228      0.0782      0.0345       2.756      75.528     107.549    2055.234       8.533     478.380      23.735      100.63     376877.    0.5057  
        5.53      0.2537      0.5572      0.0748      0.0341       2.722      74.586     102.918    2029.609       8.427     457.779      23.000      100.68     377365.    0.4794  
        6.03      0.2768      0.5889      0.0713      0.0335       2.677      73.372      98.088    1996.587       8.290     436.297      22.283      100.75     377879.    0.4534  
        6.53      0.2999      0.6180      0.0677      0.0328       2.623      71.881      93.075    1956.006       8.121     414.000      21.583      100.81     378418.    0.4278  
        7.03      0.3229      0.6444      0.0639      0.0320       2.558      70.106      87.892    1907.697       7.921     390.945      20.897      100.89     378982.    0.4025  
        7.54      0.3460      0.6681      0.0600      0.0311       2.483      68.040      82.551    1851.484       7.687     367.185      20.223      100.96     379573.    0.3775  
        8.04      0.3691      0.6892      0.0560      0.0300       2.397      65.677      77.061    1787.185       7.420     342.769      19.557      101.05     380190.    0.3527  
        8.54      0.3921      0.7075      0.0519      0.0288       2.299      63.010      71.434    1714.623       7.119     317.740      18.897      101.14     380834.    0.3281  
        9.04      0.4152      0.7229      0.0478      0.0274       2.191      60.034      65.680    1633.637       6.783     292.146      18.236      101.23     381505.    0.3036  
        9.55      0.4383      0.7352      0.0435      0.0259       2.071      56.744      59.809    1544.092       6.411     266.032      17.569      101.33     382204.    0.2791  
       10.05      0.4613      0.7439      0.0391      0.0243       1.939      53.135      53.833    1445.882       6.003     239.448      16.887      101.43     382930.    0.2546  
       10.55      0.4844      0.7483      0.0347      0.0225       1.796      49.205      47.763    1338.953       5.559     212.449      16.180      101.54     383684.    0.2297  
       11.05      0.5075      0.7476      0.0303      0.0205       1.640      44.956      41.614    1223.319       5.079     185.101      15.429      101.66     384465.    0.2045  
       11.56      0.5305      0.7401      0.0257      0.0185       1.474      40.390      35.404    1099.079       4.563     157.479      14.611      101.78     385275.    0.1786  
       12.06      0.5536      0.7232      0.0212      0.0162       1.296      35.516      29.153     966.441       4.013     129.672      13.682      101.90     386112.    0.1518  
       12.56      0.5767      0.6921      0.0166      0.0139       1.107      30.345      22.883     825.744       3.428     101.783      12.569      102.03     386978.    0.1235  
       13.06      0.5997      0.6372      0.0121      0.0114       0.908      24.895      16.619     677.426       2.813      73.920      11.127      102.17     387871.    0.0932  
       13.56      0.6228      0.5364      0.0075      0.0088       0.700      19.179      10.378     521.893       2.167      46.163       9.020      102.31     388790.    0.0597  
       14.07      0.6459      0.3239      0.0030      0.0060       0.481      13.192       4.156     358.985       1.490      18.488       5.252      102.46     389721.    0.0220  
       14.57      0.6689                                                                                                                                                            
                                                                                                                                                                                    
                                                                                                                                                                                    
                                                                                                                                                                                    
         PROP RPM =       2400                                                                                                                                                      
                                                                                                                                                                                    
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust      PWR         Torque      Thrust      THR/PWR      Vtip      Reyn       FOM    
       (mph)     (Adv_Ratio)     -          -           -          (Hp)        (In-Lbf)     (Lbf)      (W)         (N-m)       (N)         (g/W)       (ft/s)      -          -     
        0.00      0.0000      0.0000      0.1029      0.0334       3.028      79.522     154.076    2258.001       8.984     685.329      30.950      104.72     389515.    0.7893  
        0.52      0.0230      0.0688      0.1011      0.0338       3.063      80.451     151.385    2284.394       9.089     673.359      30.058      104.72     389787.    0.7598  
        1.04      0.0460      0.1336      0.0992      0.0341       3.096      81.296     148.505    2308.390       9.185     660.552      29.179      104.73     390081.    0.7306  
        1.57      0.0689      0.1945      0.0971      0.0344       3.124      82.035     145.429    2329.361       9.268     646.869      28.318      104.74     390395.    0.7016  
        2.09      0.0919      0.2516      0.0949      0.0347       3.147      82.644     142.143    2346.665       9.337     632.251      27.474      104.76     390731.    0.6730  
        2.61      0.1149      0.3051      0.0926      0.0349       3.164      83.099     138.632    2359.588       9.389     616.637      26.648      104.79     391090.    0.6446  
        3.13      0.1379      0.3550      0.0901      0.0350       3.175      83.372     134.882    2367.336       9.419     599.957      25.843      104.82     391472.    0.6166  
        3.66      0.1609      0.4016      0.0874      0.0350       3.177      83.433     130.879    2369.068       9.426     582.149      25.057      104.86     391878.    0.5890  
        4.18      0.1839      0.4450      0.0846      0.0349       3.170      83.254     126.612    2363.984       9.406     563.171      24.293      104.90     392309.    0.5616  
        4.70      0.2068      0.4853      0.0815      0.0348       3.153      82.811     122.081    2351.411       9.356     543.017      23.549      104.95     392764.    0.5346  
        5.22      0.2298      0.5226      0.0783      0.0344       3.126      82.090     117.299    2330.922       9.274     521.744      22.825      105.00     393245.    0.5079  
        5.75      0.2528      0.5572      0.0750      0.0340       3.087      81.081     112.283    2302.276       9.160     499.435      22.121      105.06     393752.    0.4816  
        6.27      0.2758      0.5890      0.0715      0.0335       3.038      79.778     107.053    2265.289       9.013     476.170      21.435      105.12     394284.    0.4556  
        6.79      0.2988      0.6181      0.0679      0.0328       2.977      78.175     101.624    2219.778       8.832     452.021      20.765      105.19     394843.    0.4301  
        7.31      0.3217      0.6446      0.0641      0.0320       2.904      76.266      96.010    2165.555       8.616     427.052      20.109      105.27     395428.    0.4048  
        7.83      0.3447      0.6685      0.0603      0.0311       2.819      74.042      90.224    2102.418       8.365     401.317      19.465      105.35     396041.    0.3799  
        8.36      0.3677      0.6898      0.0563      0.0300       2.722      71.498      84.278    2030.165       8.078     374.870      18.829      105.43     396681.    0.3551  
        8.88      0.3907      0.7084      0.0522      0.0288       2.613      68.625      78.183    1948.594       7.753     347.760      18.199      105.53     397349.    0.3306  
        9.40      0.4137      0.7241      0.0481      0.0275       2.491      65.418      71.950    1857.527       7.391     320.034      17.569      105.62     398045.    0.3062  
        9.92      0.4366      0.7367      0.0438      0.0260       2.356      61.870      65.590    1756.802       6.990     291.743      16.934      105.73     398769.    0.2818  
       10.45      0.4596      0.7458      0.0395      0.0243       2.208      57.979      59.115    1646.303       6.550     262.941      16.287      105.83     399522.    0.2573  
       10.97      0.4826      0.7509      0.0351      0.0226       2.046      53.741      52.538    1525.964       6.072     233.688      15.616      105.95     400303.    0.2325  
       11.49      0.5056      0.7509      0.0306      0.0206       1.872      49.156      45.874    1395.789       5.554     204.050      14.907      106.07     401114.    0.2074  
       12.01      0.5286      0.7445      0.0261      0.0186       1.684      44.229      39.143    1255.885       4.997     174.108      14.137      106.19     401953.    0.1817  
       12.54      0.5516      0.7291      0.0216      0.0164       1.484      38.967      32.365    1106.475       4.403     143.959      13.267      106.32     402821.    0.1551  
       13.06      0.5745      0.7002      0.0171      0.0140       1.271      33.384      25.565     947.924       3.772     113.712      12.232      106.46     403719.    0.1271  
       13.58      0.5975      0.6491      0.0125      0.0115       1.047      27.495      18.768     780.721       3.106      83.482      10.904      106.60     404645.    0.0971  
       14.10      0.6205      0.5557      0.0080      0.0089       0.812      21.319      11.997     605.339       2.409      53.362       8.989      106.74     405598.    0.0640  
       14.62      0.6435      0.3619      0.0035      0.0062       0.566      14.853       5.249     421.750       1.678      23.348       5.645      106.89     406566.    0.0266  
       15.15      0.6665                                                                                                                                                            
                                                                                                                                                                                    
                                                                                                                                                                                    
                                                                                                                                                                                    
         PROP RPM =       2500                                                                                                                                                      
                                                                                                                                                                                    
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust      PWR         Torque      Thrust      THR/PWR      Vtip      Reyn       FOM    
       (mph)     (Adv_Ratio)     -          -           -          (Hp)        (In-Lbf)     (Lbf)      (W)         (N-m)       (N)         (g/W)       (ft/s)      -          -     
        0.00      0.0000      0.0000      0.1029      0.0333       3.415      86.085     167.192    2546.220       9.726     743.672      29.783      109.08     405744.    0.7912  
        0.54      0.0229      0.0687      0.1011      0.0337       3.454      87.091     164.287    2575.974       9.839     730.749      28.927      109.09     406027.    0.7618  
        1.08      0.0457      0.1333      0.0992      0.0340       3.491      88.006     161.179    2603.040       9.943     716.925      28.085      109.09     406331.    0.7325  
        1.62      0.0686      0.1941      0.0972      0.0343       3.523      88.807     157.860    2626.733      10.033     702.159      27.258      109.11     406657.    0.7036  
        2.17      0.0915      0.2512      0.0950      0.0346       3.549      89.470     154.315    2646.333      10.108     686.391      26.449      109.13     407005.    0.6750  
        2.71      0.1144      0.3046      0.0927      0.0348       3.569      89.967     150.529    2661.037      10.164     669.552      25.657      109.16     407376.    0.6467  
        3.25      0.1372      0.3545      0.0902      0.0349       3.580      90.269     146.486    2669.966      10.199     651.570      24.885      109.19     407772.    0.6188  
        3.79      0.1601      0.4010      0.0875      0.0349       3.583      90.344     142.171    2672.194      10.207     632.377      24.132      109.22     408192.    0.5912  
        4.33      0.1830      0.4444      0.0847      0.0349       3.576      90.162     137.573    2666.812      10.186     611.926      23.398      109.27     408638.    0.5638  
        4.87      0.2059      0.4847      0.0817      0.0347       3.558      89.697     132.691    2653.065      10.134     590.211      22.685      109.32     409109.    0.5369  
        5.42      0.2287      0.5221      0.0785      0.0344       3.528      88.933     127.538    2630.464      10.048     567.289      21.991      109.37     409606.    0.5102  
        5.96      0.2516      0.5567      0.0752      0.0340       3.485      87.861     122.133    2598.737       9.926     543.249      21.317      109.43     410130.    0.4840  
        6.50      0.2745      0.5885      0.0717      0.0334       3.430      86.472     116.497    2557.674       9.770     518.178      20.659      109.50     410681.    0.4581  
        7.04      0.2974      0.6178      0.0681      0.0328       3.362      84.761     110.646    2507.071       9.576     492.152      20.018      109.57     411258.    0.4326  
        7.58      0.3202      0.6444      0.0644      0.0320       3.281      82.721     104.596    2446.722       9.346     465.241      19.390      109.65     411864.    0.4074  
        8.12      0.3431      0.6685      0.0605      0.0311       3.187      80.343      98.360    2376.396       9.077     437.503      18.773      109.73     412497.    0.3825  
        8.66      0.3660      0.6900      0.0566      0.0300       3.079      77.621      91.951    2295.866       8.770     408.996      18.166      109.82     413159.    0.3579  
        9.21      0.3889      0.7088      0.0526      0.0288       2.957      74.546      85.380    2204.916       8.422     379.772      17.563      109.92     413849.    0.3334  
        9.75      0.4117      0.7248      0.0484      0.0275       2.821      71.112      78.661    2103.333       8.034     349.883      16.963      110.02     414568.    0.3091  
       10.29      0.4346      0.7378      0.0442      0.0260       2.670      67.312      71.803    1990.942       7.605     319.382      16.358      110.12     415316.    0.2848  
       10.83      0.4575      0.7475      0.0399      0.0244       2.504      63.142      64.822    1867.604       7.134     288.326      15.743      110.23     416094.    0.2604  
       11.37      0.4803      0.7531      0.0355      0.0227       2.324      58.599      57.729    1733.239       6.620     256.779      15.107      110.35     416901.    0.2358  
       11.91      0.5032      0.7540      0.0311      0.0208       2.129      53.683      50.542    1587.847       6.065     224.811      14.437      110.47     417738.    0.2109  
       12.45      0.5261      0.7487      0.0266      0.0187       1.920      48.399      43.280    1431.531       5.468     192.508      13.713      110.60     418605.    0.1853  
       13.00      0.5490      0.7350      0.0221      0.0165       1.696      42.752      35.964    1264.525       4.830     159.970      12.900      110.74     419502.    0.1589  
       13.54      0.5718      0.7087      0.0176      0.0142       1.458      36.758      28.623    1087.221       4.153     127.313      11.941      110.88     420429.    0.1312  
       14.08      0.5947      0.6619      0.0131      0.0118       1.207      30.433      21.282     900.150       3.438      94.661      10.723      111.02     421386.    0.1016  
       14.62      0.6176      0.5768      0.0086      0.0092       0.944      23.797      13.965     703.859       2.689      62.118       8.999      111.17     422371.    0.0691  
       15.16      0.6405      0.4039      0.0041      0.0065       0.668      16.853       6.678     498.471       1.904      29.705       6.077      111.33     423375.    0.0323  
       15.70      0.6633                                                                                                                                                            
                                                                                                                                                                                    
                                                                                                                                                                                    
                                                                                                                                                                                    
         PROP RPM =       2600                                                                                                                                                      
                                                                                                                                                                                    
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust      PWR         Torque      Thrust      THR/PWR      Vtip      Reyn       FOM    
       (mph)     (Adv_Ratio)     -          -           -          (Hp)        (In-Lbf)     (Lbf)      (W)         (N-m)       (N)         (g/W)       (ft/s)      -          -     
        0.00      0.0000      0.0000      0.1029      0.0332       3.832      92.905     180.845    2857.869      10.496     804.399      28.702      113.45     421974.    0.7930  
        0.56      0.0228      0.0686      0.1011      0.0336       3.877      93.992     177.714    2891.283      10.619     790.474      27.879      113.45     422267.    0.7636  
        1.12      0.0456      0.1332      0.0992      0.0340       3.918      94.980     174.366    2921.699      10.731     775.580      27.069      113.46     422582.    0.7344  
        1.68      0.0684      0.1939      0.0972      0.0343       3.954      95.847     170.791    2948.349      10.829     759.677      26.274      113.47     422919.    0.7055  
        2.24      0.0912      0.2509      0.0950      0.0345       3.983      96.565     166.973    2970.439      10.910     742.697      25.496      113.49     423280.    0.6769  
        2.81      0.1140      0.3043      0.0927      0.0347       4.006      97.106     162.897    2987.073      10.971     724.567      24.735      113.52     423665.    0.6486  
        3.37      0.1368      0.3542      0.0902      0.0348       4.019      97.437     158.546    2997.279      11.008     705.212      23.992      113.55     424074.    0.6207  
        3.93      0.1596      0.4007      0.0876      0.0349       4.023      97.526     153.902    3000.012      11.018     684.558      23.268      113.59     424509.    0.5931  
        4.49      0.1823      0.4441      0.0848      0.0348       4.015      97.340     148.955    2994.276      10.997     662.553      22.564      113.64     424970.    0.5658  
        5.05      0.2051      0.4844      0.0818      0.0346       3.995      96.850     143.702    2979.208      10.942     639.189      21.878      113.69     425457.    0.5388  
        5.61      0.2279      0.5219      0.0786      0.0343       3.962      96.039     138.158    2954.263      10.850     614.526      21.211      113.74     425972.    0.5122  
        6.17      0.2507      0.5565      0.0753      0.0339       3.915      94.897     132.342    2919.124      10.721     588.659      20.563      113.81     426514.    0.4860  
        6.73      0.2735      0.5885      0.0719      0.0334       3.854      93.416     126.277    2873.562      10.554     561.681      19.932      113.88     427083.    0.4602  
        7.30      0.2963      0.6178      0.0683      0.0327       3.778      91.588     119.981    2817.346      10.348     533.675      19.316      113.95     427681.    0.4347  
        7.86      0.3191      0.6446      0.0646      0.0320       3.688      89.407     113.470    2750.244      10.101     504.714      18.713      114.03     428307.    0.4095  
        8.42      0.3419      0.6688      0.0608      0.0311       3.583      86.863     106.759    2672.004       9.814     474.864      18.122      114.12     428962.    0.3847  
        8.98      0.3647      0.6904      0.0568      0.0300       3.463      83.949      99.861    2582.375       9.485     444.183      17.540      114.21     429646.    0.3601  
        9.54      0.3875      0.7095      0.0528      0.0288       3.327      80.657      92.790    2481.106       9.113     412.730      16.963      114.31     430359.    0.3357  
       10.10      0.4103      0.7257      0.0487      0.0275       3.175      76.979      85.557    2367.960       8.697     380.560      16.388      114.41     431103.    0.3114  
       10.66      0.4331      0.7391      0.0445      0.0261       3.008      72.909      78.176    2242.744       8.237     347.729      15.810      114.52     431876.    0.2872  
       11.22      0.4559      0.7491      0.0402      0.0245       2.823      68.440      70.661    2105.300       7.732     314.298      15.223      114.63     432680.    0.2629  
       11.79      0.4787      0.7553      0.0359      0.0227       2.622      63.572      63.025    1955.531       7.182     280.334      14.618      114.76     433515.    0.2384  
       12.35      0.5015      0.7568      0.0315      0.0208       2.405      58.302      55.286    1793.427       6.587     245.913      13.982      114.88     434380.    0.2136  
       12.91      0.5242      0.7524      0.0270      0.0188       2.171      52.635      47.465    1619.097       5.947     211.125      13.297      115.02     435276.    0.1882  
       13.47      0.5470      0.7399      0.0225      0.0167       1.921      46.578      39.585    1432.788       5.262     176.075      12.531      115.15     436203.    0.1620  
       14.03      0.5698      0.7155      0.0180      0.0144       1.656      40.146      31.674    1234.921       4.536     140.887      11.634      115.30     437161.    0.1345  
       14.59      0.5926      0.6719      0.0135      0.0119       1.376      33.356      23.762    1026.077       3.769     105.693      10.504      115.45     438149.    0.1052  
       15.15      0.6154      0.5928      0.0090      0.0094       1.082      26.230      15.874     806.876       2.963      70.608       8.923      115.60     439167.    0.0730  
       15.71      0.6382      0.4339      0.0046      0.0067       0.775      18.776       8.019     577.555       2.121      35.671       6.298      115.76     440207.    0.0366  
       16.27      0.6610     -0.0229     -0.0001      0.0038       0.435      10.542      -0.229     324.273       1.191      -1.018      -0.320      115.93     440964.    0.0000  
                                                                                                                                                                                    
                                                                                                                                                                                    
                                                                                                                                                                                    
         PROP RPM =       2700                                                                                                                                                      
                                                                                                                                                                                    
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust      PWR         Torque      Thrust      THR/PWR      Vtip      Reyn       FOM    
       (mph)     (Adv_Ratio)     -          -           -          (Hp)        (In-Lbf)     (Lbf)      (W)         (N-m)       (N)         (g/W)       (ft/s)      -          -     
        0.00      0.0000      0.0000      0.1029      0.0332       4.283      99.982     195.034    3193.858      11.296     867.510      27.697      117.81     438204.    0.7947  
        0.58      0.0228      0.0688      0.1011      0.0335       4.333     101.157     191.654    3231.370      11.429     852.479      26.901      117.81     438508.    0.7651  
        1.17      0.0456      0.1336      0.0992      0.0339       4.379     102.226     188.040    3265.522      11.549     836.401      26.118      117.82     438836.    0.7358  
        1.75      0.0684      0.1945      0.0972      0.0342       4.419     103.163     184.180    3295.453      11.655     819.233      25.350      117.84     439186.    0.7068  
        2.33      0.0913      0.2516      0.0950      0.0345       4.453     103.939     180.058    3320.251      11.743     800.900      24.597      117.86     439561.    0.6781  
        2.92      0.1141      0.3051      0.0927      0.0347       4.478     104.524     175.658    3338.931      11.809     781.325      23.862      117.89     439961.    0.6498  
        3.50      0.1369      0.3551      0.0902      0.0348       4.493     104.883     170.959    3350.390      11.850     760.425      23.144      117.92     440387.    0.6217  
        4.08      0.1597      0.4018      0.0876      0.0348       4.497     104.979     165.945    3353.460      11.860     738.121      22.445      117.96     440840.    0.5940  
        4.67      0.1825      0.4453      0.0848      0.0347       4.488     104.777     160.602    3347.010      11.838     714.357      21.764      118.01     441319.    0.5667  
        5.25      0.2053      0.4857      0.0818      0.0346       4.466     104.247     154.929    3330.082      11.778     689.124      21.102      118.06     441826.    0.5396  
        5.83      0.2282      0.5232      0.0786      0.0343       4.428     103.370     148.941    3302.062      11.679     662.490      20.458      118.12     442361.    0.5130  
        6.42      0.2510      0.5579      0.0753      0.0339       4.375     102.134     142.661    3262.600      11.539     634.555      19.833      118.19     442924.    0.4867  
        7.00      0.2738      0.5900      0.0718      0.0333       4.307     100.532     136.111    3211.426      11.358     605.420      19.224      118.26     443517.    0.4608  
        7.58      0.2966      0.6194      0.0682      0.0327       4.222      98.556     129.311    3148.292      11.135     575.176      18.630      118.33     444138.    0.4352  
        8.17      0.3194      0.6462      0.0645      0.0319       4.121      96.197     122.280    3072.930      10.868     543.900      18.049      118.42     444789.    0.4100  
        8.75      0.3422      0.6705      0.0607      0.0310       4.003      93.446     115.033    2985.058      10.557     511.665      17.479      118.51     445471.    0.3852  
        9.33      0.3651      0.6923      0.0568      0.0299       3.868      90.295     107.584    2884.387      10.201     478.535      16.918      118.60     446182.    0.3605  
        9.92      0.3879      0.7114      0.0527      0.0288       3.715      86.734      99.948    2770.640       9.799     444.570      16.362      118.70     446925.    0.3361  
       10.50      0.4107      0.7277      0.0486      0.0274       3.545      82.755      92.138    2643.555       9.350     409.831      15.809      118.81     447698.    0.3118  
       11.08      0.4335      0.7412      0.0444      0.0260       3.356      78.353      84.168    2502.909       8.852     374.380      15.253      118.93     448503.    0.2875  
       11.67      0.4563      0.7513      0.0401      0.0244       3.149      73.520      76.053    2348.522       8.306     338.282      14.688      119.05     449339.    0.2632  
       12.25      0.4791      0.7576      0.0358      0.0226       2.924      68.253      67.808    2180.294       7.711     301.610      14.106      119.17     450207.    0.2386  
       12.83      0.5020      0.7593      0.0314      0.0207       2.680      62.553      59.453    1998.218       7.067     264.447      13.495      119.30     451107.    0.2138  
       13.42      0.5248      0.7551      0.0269      0.0187       2.417      56.424      51.009    1802.412       6.375     226.890      12.836      119.44     452039.    0.1884  
       14.00      0.5476      0.7427      0.0224      0.0165       2.136      49.873      42.503    1593.160       5.635     189.053      12.100      119.59     453003.    0.1621  
       14.58      0.5704      0.7184      0.0179      0.0142       1.838      42.917      33.964    1370.942       4.849     151.070      11.237      119.74     454000.    0.1345  
       15.17      0.5932      0.6747      0.0134      0.0118       1.524      35.575      25.424    1136.413       4.019     113.084      10.147      119.89     455028.    0.1051  
       15.75      0.6160      0.5949      0.0089      0.0092       1.194      27.869      16.911     890.266       3.149      75.219       8.616      120.05     456087.    0.0728  
       16.33      0.6389      0.4329      0.0045      0.0066       0.849      19.808       8.434     632.741       2.238      37.513       6.046      120.22     457168.    0.0361  
       16.92      0.6617                                                                                                                                                            
                                                                                                                                                                                    
                                                                                                                                                                                    
                                                                                                                                                                                    
         PROP RPM =       2800                                                                                                                                                      
                                                                                                                                                                                    
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust      PWR         Torque      Thrust      THR/PWR      Vtip      Reyn       FOM    
