         10x14M-LH                (10x14M-LH.dat)                                                                                                                                   
         v2022-0915                                                                                                                                                                 
         Simulation Date: 09/23/2022                                                                                                                                                
                                                                                                                                                                                    
         AIRFOIL AERO DATA GENERATED USING:  POLAR DIAGRAMS                                                                                                                         
                                                                                                                                                                                    
         ====== PERFORMANCE DATA (versus advance ratio and MPH) ======                                                                                                              
                                                                                                                                                                                    
         DEFINITIONS: (Underwater)                                                                                                                                                  
         J=V/nD (advance ratio)                                                                                                                                                     
         Ct=T/(rho * n**2 * D**4) (thrust coef.)                                                                                                                                    
         Cp=P/(rho * n**3 * D**5) (power coef.)                                                                                                                                     
         Pe=Ct*J/Cp (efficiency)                                                                                                                                                    
         V  (model speed in MPH)                                                                                                                                                    
         Vtip (tip speed, fps)                                                                                                                                                      
         Reyn (at 75% of span)                                                                                                                                                      
         FOM (Figure of Merit)                                                                                                                                                      
                                                                                                                                                                                    
                                                                                                                                                                                    
         PROP RPM =        100                                                                                                                                                      
                                                                                                                                                                                    
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust      PWR         Torque      Thrust      THR/PWR      Vtip      Reyn       FOM    
        4.57      0.2218      0.2805      0.2050      0.1621      10.668     305.626     245.758    7955.018      34.529    1093.133      14.012       95.08     519515.    0.4568  
        5.71      0.2773      0.3417      0.2042      0.1657      10.902     312.336     244.814    8129.657      35.287    1088.933      13.659       95.21     521391.    0.4444  
        6.85      0.3327      0.3988      0.2033      0.1696      11.159     319.695     243.717    8321.212      36.119    1084.055      13.284       95.37     523501.    0.4312  
        7.99      0.3882      0.4517      0.2021      0.1737      11.432     327.525     242.350    8525.024      37.004    1077.974      12.894       95.56     525854.    0.4174  
        9.13      0.4436      0.5001      0.2007      0.1780      11.713     335.577     240.569    8734.600      37.913    1070.053      12.492       95.78     528452.    0.4029  
       10.27      0.4991      0.5442      0.1987      0.1822      11.990     343.513     238.202    8941.149      38.810    1059.523      12.084       96.03     531296.    0.3878  
       11.41      0.5545      0.5841      0.1960      0.1861      12.248     350.899     235.051    9133.412      39.644    1045.508      11.673       96.31     534386.    0.3721  
       12.56      0.6100      0.6200      0.1926      0.1895      12.468     357.206     230.904    9297.573      40.357    1027.062      11.264       96.61     537720.    0.3559  
       13.70      0.6654      0.6523      0.1881      0.1919      12.629     361.804     225.542    9417.262      40.876    1003.210      10.863       96.95     541298.    0.3392  
       14.84      0.7209      0.6813      0.1825      0.1931      12.705     363.995     218.766    9474.291      41.124     973.071      10.473       97.31     545119.    0.3221  
       15.98      0.7763      0.7075      0.1755      0.1926      12.675     363.132     210.462    9451.811      41.026     936.136      10.100       97.69     549182.    0.3047  
       17.12      0.8318      0.7315      0.1674      0.1903      12.524     358.794     200.655    9338.905      40.536     892.512       9.745       98.11     553480.    0.2871  
       18.26      0.8872      0.7535      0.1580      0.1861      12.247     350.864     189.492    9132.492      39.640     842.860       9.411       98.55     558008.    0.2694  
       19.40      0.9427      0.7737      0.1478      0.1800      11.848     339.450     177.182    8835.394      38.351     788.106       9.096       99.02     562756.    0.2518  
       20.55      0.9981      0.7923      0.1367      0.1723      11.336     324.775     163.940    8453.431      36.693     729.204       8.796       99.51     567714.    0.2342  
       21.69      1.0536      0.8090      0.1251      0.1629      10.719     307.103     149.961    7993.457      34.696     667.029       8.509      100.03     572872.    0.2167  
       22.83      1.1090      0.8237      0.1129      0.1521      10.007     286.699     135.419    7462.378      32.391     602.346       8.231      100.58     578225.    0.1992  
       23.97      1.1645      0.8361      0.1005      0.1399       9.209     263.819     120.464    6866.846      29.806     535.822       7.957      101.15     583763.    0.1816  
       25.11      1.2199      0.8456      0.0878      0.1266       8.332     238.711     105.228    6213.321      26.969     468.056       7.682      101.74     589481.    0.1639  
       26.25      1.2754      0.8514      0.0749      0.1122       7.387     211.620      89.836    5508.166      23.909     399.589       7.398      102.36     595374.    0.1458  
       27.39      1.3308      0.8518      0.0621      0.0970       6.380     182.790      74.398    4757.768      20.652     330.923       7.093      103.00     601436.    0.1272  
       28.54      1.3863      0.8438      0.0492      0.0809       5.322     152.472      59.021    3968.636      17.226     262.524       6.745      103.67     607663.    0.1078  
       29.68      1.4417      0.8212      0.0365      0.0641       4.221     120.920      43.799    3147.376      13.661     194.817       6.312      104.35     614051.    0.0869  
       30.82      1.4972      0.7676      0.0240      0.0469       3.085      88.387      28.818    2300.591       9.986     128.184       5.682      105.06     620593.    0.0634  
       31.96      1.5527      0.6269      0.0118      0.0292       1.924      55.116      14.151    1434.599       6.227      62.943       4.474      105.79     627278.    0.0350  
       33.10      1.6081     -0.0275     -0.0002      0.0112       0.738      21.136      -0.230     550.143       2.388      -1.024      -0.190      106.54     633969.    0.0000  
                                                                                                                                                                                    
                                                                                                                                                                                    
                                                                                                                                                                                    
         PROP RPM =       2300                                                                                                                                                      
                                                                                                                                                                                    
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust      PWR         Torque      Thrust      THR/PWR      Vtip      Reyn       FOM    
       (mph)     (Adv_Ratio)     -          -           -          (Hp)        (In-Lbf)     (Lbf)      (W)         (N-m)       (N)         (g/W)       (ft/s)      -          -     
        0.00      0.0000      0.0000      0.2083      0.1521      11.436     313.395     272.945    8528.014      35.407    1214.057      14.517       99.15     537500.    0.4987  
        1.19      0.0555      0.0747      0.2073      0.1539      11.571     317.085     271.697    8628.426      35.824    1208.509      14.282       99.17     538605.    0.4895  
        2.39      0.1109      0.1467      0.2065      0.1561      11.740     321.714     270.600    8754.385      36.347    1203.628      14.020       99.21     539902.    0.4796  
        3.58      0.1664      0.2155      0.2057      0.1588      11.943     327.291     269.600    8906.136      36.977    1199.182      13.730       99.29     541405.    0.4688  
        4.77      0.2218      0.2808      0.2050      0.1620      12.180     333.786     268.629    9082.892      37.711    1194.864      13.414       99.40     543131.    0.4572  
        5.97      0.2773      0.3421      0.2042      0.1655      12.448     341.124     267.599    9282.572      38.540    1190.280      13.076       99.54     545092.    0.4448  
        7.16      0.3328      0.3992      0.2033      0.1695      12.742     349.173     266.402    9501.594      39.449    1184.954      12.717       99.71     547300.    0.4316  
        8.35      0.3882      0.4521      0.2022      0.1736      13.054     357.737     264.908    9734.633      40.417    1178.313      12.343       99.91     549760.    0.4177  
        9.55      0.4437      0.5005      0.2007      0.1779      13.376     366.543     262.963    9974.252      41.412    1169.658      11.958      100.14     552476.    0.4032  
       10.74      0.4992      0.5447      0.1987      0.1821      13.692     375.222     260.375   10210.423      42.392    1158.150      11.566      100.40     555451.    0.3881  
       11.94      0.5546      0.5846      0.1961      0.1860      13.987     383.300     256.931   10430.243      43.305    1142.827      11.173      100.69     558682.    0.3724  
       13.13      0.6101      0.6205      0.1926      0.1894      14.239     390.197     252.396   10617.929      44.084    1122.658      10.782      101.00     562169.    0.3562  
       14.32      0.6655      0.6528      0.1881      0.1918      14.422     395.225     246.532   10754.754      44.652    1096.575      10.397      101.35     565911.    0.3395  
       15.52      0.7210      0.6818      0.1825      0.1930      14.510     397.620     239.122   10819.927      44.923    1063.615      10.024      101.73     569907.    0.3223  
       16.71      0.7765      0.7081      0.1755      0.1925      14.475     396.674     230.041   10794.184      44.816    1023.221       9.666      102.14     574155.    0.3049  
       17.90      0.8319      0.7320      0.1674      0.1902      14.302     391.929     219.316   10665.062      44.280     975.516       9.327      102.57     578651.    0.2872  
       19.10      0.8874      0.7541      0.1580      0.1860      13.986     383.255     207.109   10429.037      43.300     921.221       9.007      103.03     583386.    0.2695  
       20.29      0.9429      0.7744      0.1478      0.1799      13.530     370.772     193.649   10089.332      41.890     861.350       8.706      103.52     588351.    0.2519  
       21.48      0.9983      0.7929      0.1367      0.1721      12.944     354.723     179.170    9652.624      40.076     796.950       8.419      104.04     593536.    0.2343  
       22.68      1.0538      0.8097      0.1251      0.1628      12.239     335.397     163.888    9126.722      37.893     728.974       8.145      104.58     598931.    0.2168  
       23.87      1.1092      0.8245      0.1129      0.1519      11.425     313.083     147.990    8519.517      35.372     658.260       7.879      105.15     604528.    0.1993  
       25.06      1.1647      0.8370      0.1005      0.1398      10.512     288.061     131.641    7838.628      32.545     585.539       7.617      105.75     610320.    0.1817  
       26.26      1.2202      0.8466      0.0877      0.1265       9.510     260.602     114.987    7091.417      29.443     511.463       7.355      106.37     616300.    0.1640  
       27.45      1.2756      0.8525      0.0749      0.1121       8.429     230.973      98.162    6285.174      26.095     436.626       7.084      107.01     622462.    0.1459  
       28.64      1.3311      0.8531      0.0620      0.0968       7.278     199.443      81.289    5427.198      22.533     361.576       6.794      107.69     628802.    0.1274  
       29.84      1.3865      0.8455      0.0492      0.0807       6.068     166.287      64.483    4524.946      18.787     286.821       6.464      108.38     635314.    0.1079  
       31.03      1.4420      0.8233      0.0365      0.0640       4.809     131.780      47.848    3585.962      14.888     212.828       6.052      109.10     641994.    0.0871  
       32.22      1.4975      0.7705      0.0240      0.0467       3.511      96.201      31.477    2617.801      10.869     140.012       5.454      109.84     648835.    0.0636  
       33.42      1.5529      0.6307      0.0118      0.0290       2.183      59.816      15.450    1627.696       6.758      68.720       4.305      110.61     655826.    0.0352  
       34.61      1.6084     -0.0298     -0.0002      0.0110       0.826      22.649      -0.267     616.321       2.559      -1.187      -0.196      111.39     662819.    0.0000  
                                                                                                                                                                                    
                                                                                                                                                                                    
                                                                                                                                                                                    
         PROP RPM =       2400                                                                                                                                                      
                                                                                                                                                                                    
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust      PWR         Torque      Thrust      THR/PWR      Vtip      Reyn       FOM    
       (mph)     (Adv_Ratio)     -          -           -          (Hp)        (In-Lbf)     (Lbf)      (W)         (N-m)       (N)         (g/W)       (ft/s)      -          -     
        0.00      0.0000      0.0000      0.2083      0.1520      12.983     340.966     297.211    9681.659      38.522    1321.995      13.924      103.46     560869.    0.4991  
        1.25      0.0555      0.0748      0.2074      0.1538      13.136     344.986     295.854    9795.810      38.976    1315.960      13.699      103.48     562023.    0.4900  
        2.49      0.1109      0.1469      0.2065      0.1560      13.328     350.029     294.661    9939.015      39.546    1310.651      13.447      103.53     563376.    0.4800  
        3.74      0.1664      0.2157      0.2058      0.1587      13.560     356.105     293.574   10111.543      40.233    1305.819      13.169      103.61     564945.    0.4692  
        4.98      0.2219      0.2810      0.2050      0.1619      13.829     363.182     292.519   10312.490      41.032    1301.122      12.866      103.72     566747.    0.4576  
        6.23      0.2774      0.3424      0.2042      0.1654      14.134     371.177     291.398   10539.503      41.935    1296.138      12.540      103.87     568794.    0.4451  
        7.47      0.3328      0.3996      0.2033      0.1693      14.468     379.946     290.096   10788.511      42.926    1290.345      12.196      104.04     571098.    0.4319  
        8.72      0.3883      0.4525      0.2022      0.1735      14.823     389.277     288.471   11053.446      43.980    1283.118      11.837      104.25     573666.    0.4181  
        9.97      0.4438      0.5010      0.2007      0.1778      15.188     398.871     286.352   11325.863      45.064    1273.696      11.468      104.49     576502.    0.4035  
       11.21      0.4992      0.5451      0.1987      0.1820      15.548     408.326     283.535   11594.354      46.132    1261.165      11.092      104.76     579606.    0.3884  
       12.46      0.5547      0.5851      0.1961      0.1859      15.883     417.127     279.783   11844.256      47.127    1244.476      10.714      105.06     582979.    0.3727  
       13.70      0.6102      0.6210      0.1926      0.1893      16.170     424.641     274.844   12057.610      47.976    1222.505      10.339      105.40     586619.    0.3564  
       14.95      0.6657      0.6533      0.1881      0.1917      16.378     430.119     268.456   12213.144      48.595    1194.091       9.970      105.76     590525.    0.3397  
       16.19      0.7211      0.6823      0.1825      0.1929      16.477     432.726     260.382   12287.176      48.889    1158.180       9.612      106.15     594696.    0.3225  
       17.44      0.7766      0.7086      0.1756      0.1924      16.438     431.693     250.488   12257.847      48.772    1114.172       9.269      106.58     599130.    0.3050  
       18.68      0.8321      0.7326      0.1674      0.1901      16.241     426.521     238.804   12110.987      48.188    1062.198       8.943      107.03     603823.    0.2874  
       19.93      0.8876      0.7546      0.1580      0.1859      15.881     417.069     225.506   11842.611      47.120    1003.050       8.637      107.51     608766.    0.2697  
       21.18      0.9430      0.7749      0.1478      0.1798      15.363     403.467     210.844   11456.389      45.584     937.833       8.348      108.02     613948.    0.2520  
       22.42      0.9985      0.7935      0.1367      0.1720      14.697     385.982     195.073   10959.889      43.608     867.685       8.073      108.56     619360.    0.2345  
       23.67      1.0540      0.8104      0.1251      0.1626      13.896     364.926     178.428   10362.008      41.229     793.648       7.810      109.13     624991.    0.2169  
       24.91      1.1094      0.8252      0.1129      0.1518      12.970     340.614     161.113    9671.688      38.482     716.632       7.556      109.73     630834.    0.1994  
       26.16      1.1649      0.8378      0.1004      0.1397      11.932     313.353     143.308    8897.596      35.402     637.436       7.305      110.35     636879.    0.1819  
       27.40      1.2204      0.8475      0.0877      0.1263      10.793     283.436     125.173    8048.112      32.022     556.768       7.054      111.00     643121.    0.1641  
       28.65      1.2759      0.8536      0.0749      0.1119       9.564     251.155     106.852    7131.504      28.375     475.276       6.796      111.67     649553.    0.1461  
       29.90      1.3313      0.8544      0.0620      0.0966       8.255     216.803      88.479    6156.097      24.494     393.556       6.519      112.37     656170.    0.1275  
       31.14      1.3868      0.8471      0.0492      0.0805       6.880     180.679      70.181    5130.345      20.413     312.163       6.205      113.10     662968.    0.1081  
       32.39      1.4423      0.8253      0.0365      0.0638       5.448     143.084      52.069    4062.848      16.166     231.603       5.813      113.85     669940.    0.0872  
       33.63      1.4977      0.7732      0.0240      0.0465       3.972     104.322      34.247    2962.198      11.786     152.330       5.244      114.62     677081.    0.0638  
       34.88      1.5532      0.6343      0.0118      0.0288       2.463      64.681      16.798    1836.613       7.308      74.720       4.149      115.42     684378.    0.0354  
       36.12      1.6087     -0.0328     -0.0002      0.0108       0.921      24.183      -0.313     686.661       2.732      -1.393      -0.207      116.24     691672.    0.0000  
                                                                                                                                                                                    
                                                                                                                                                                                    
                                                                                                                                                                                    
         PROP RPM =       2500                                                                                                                                                      
                                                                                                                                                                                    
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust      PWR         Torque      Thrust      THR/PWR      Vtip      Reyn       FOM    
       (mph)     (Adv_Ratio)     -          -           -          (Hp)        (In-Lbf)     (Lbf)      (W)         (N-m)       (N)         (g/W)       (ft/s)      -          -     
        0.00      0.0000      0.0000      0.2083      0.1519      14.664     369.692     322.511   10934.743      41.768    1434.531      13.378      107.77     584239.    0.4996  
        1.30      0.0555      0.0749      0.2074      0.1536      14.837     374.057     321.040   11063.847      42.261    1427.988      13.161      107.79     585441.    0.4904  
        2.60      0.1110      0.1470      0.2065      0.1559      15.054     379.533     319.747   11225.796      42.879    1422.235      12.919      107.84     586851.    0.4804  
        3.89      0.1664      0.2159      0.2058      0.1586      15.316     386.129     318.570   11420.910      43.625    1416.997      12.652      107.93     588486.    0.4696  
        5.19      0.2219      0.2813      0.2050      0.1618      15.620     393.813     317.426   11648.172      44.493    1411.909      12.360      108.04     590362.    0.4579  
        6.49      0.2774      0.3427      0.2042      0.1653      15.965     402.493     316.211   11904.906      45.473    1406.507      12.047      108.19     592495.    0.4455  
        7.79      0.3329      0.4000      0.2033      0.1692      16.342     412.013     314.799   12186.508      46.549    1400.228      11.717      108.38     594896.    0.4323  
        9.08      0.3884      0.4529      0.2022      0.1734      16.744     422.143     313.037   12486.137      47.694    1392.390      11.371      108.59     597572.    0.4184  
       10.38      0.4439      0.5014      0.2007      0.1777      17.157     432.559     310.740   12794.223      48.870    1382.170      11.016      108.84     600527.    0.4038  
       11.68      0.4993      0.5456      0.1987      0.1819      17.565     442.825     307.682   13097.864      50.030    1368.572      10.655      109.13     603762.    0.3886  
       12.98      0.5548      0.5855      0.1961      0.1858      17.944     452.380     303.610   13380.469      51.110    1350.459      10.292      109.44     607276.    0.3729  
       14.28      0.6103      0.6215      0.1926      0.1892      18.267     460.537     298.249   13621.743      52.031    1326.611       9.931      109.79     611068.    0.3566  
       15.57      0.6658      0.6538      0.1882      0.1916      18.503     466.483     291.314   13797.598      52.703    1295.763       9.576      110.17     615138.    0.3399  
       16.87      0.7213      0.6828      0.1825      0.1928      18.615     469.312     282.549   13881.276      53.023    1256.776       9.232      110.58     619485.    0.3227  
       18.17      0.7767      0.7091      0.1756      0.1923      18.571     468.188     271.807   13848.040      52.896    1208.997       8.903      111.02     624105.    0.3052  
       19.47      0.8322      0.7331      0.1674      0.1900      18.348     462.571     259.122   13681.914      52.261    1152.575       8.590      111.49     628995.    0.2875  
       20.76      0.8877      0.7551      0.1580      0.1858      17.941     452.308     244.686   13378.354      51.102    1088.365       8.296      111.99     634145.    0.2698  
       22.06      0.9432      0.7755      0.1478      0.1797      17.355     437.540     228.771   12941.547      49.433    1017.572       8.018      112.53     639545.    0.2522  
       23.36      0.9987      0.7941      0.1367      0.1719      16.602     418.557     211.653   12380.049      47.288     941.432       7.754      113.09     645184.    0.2346  
       24.66      1.0541      0.8110      0.1250      0.1625      15.695     395.696     193.587   11703.881      44.706     861.073       7.502      113.68     651052.    0.2171  
       25.96      1.1096      0.8259      0.1129      0.1517      14.648     369.302     174.795   10923.195      41.724     777.487       7.258      114.30     657139.    0.1995  
       27.25      1.1651      0.8385      0.1004      0.1395      13.474     339.705     155.472   10047.764      38.380     691.540       7.018      114.95     663438.    0.1820  
       28.55      1.2206      0.8484      0.0877      0.1262      12.186     307.224     135.791    9087.065      34.710     604.000       6.778      115.62     669942.    0.1642  
       29.85      1.2761      0.8545      0.0749      0.1118      10.796     272.178     115.910    8050.456      30.750     515.569       6.530      116.33     676644.    0.1462  
       31.15      1.3316      0.8556      0.0620      0.0965       9.317     234.883      95.975    6947.350      26.537     426.897       6.266      117.06     683539.    0.1276  
       32.44      1.3870      0.8485      0.0492      0.0804       7.761     195.663      76.120    5787.316      22.106     338.582       5.966      117.81     690622.    0.1082  
       33.74      1.4425      0.8272      0.0365      0.0636       6.142     154.848      56.470    4580.082      17.495     251.178       5.592      118.59     697887.    0.0874  
       35.04      1.4980      0.7757      0.0240      0.0463       4.473     112.765      37.134    3335.363      12.740     165.172       5.050      119.40     705327.    0.0640  
       36.34      1.5535      0.6378      0.0118      0.0286       2.766      69.730      18.205    2062.465       7.878      80.976       4.004      120.23     712930.    0.0355  
       37.64      1.6090     -0.0355     -0.0002      0.0106       1.022      25.756      -0.361     761.807       2.910      -1.607      -0.215      121.09     720525.    0.0000  
                                                                                                                                                                                    
                                                                                                                                                                                    
                                                                                                                                                                                    
         PROP RPM =       2600                                                                                                                                                      
                                                                                                                                                                                    
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust      PWR         Torque      Thrust      THR/PWR      Vtip      Reyn       FOM    
       (mph)     (Adv_Ratio)     -          -           -          (Hp)        (In-Lbf)     (Lbf)      (W)         (N-m)       (N)         (g/W)       (ft/s)      -          -     
        0.00      0.0000      0.0000      0.2083      0.1517      16.483     399.575     348.845   12291.356      45.144    1551.664      12.873      112.09     607608.    0.5000  
        1.35      0.0555      0.0749      0.2074      0.1535      16.678     404.299     347.256   12436.668      45.677    1544.594      12.665      112.10     608859.    0.4907  
        2.70      0.1110      0.1471      0.2065      0.1558      16.922     410.224     345.858   12618.941      46.347    1538.378      12.431      112.15     610325.    0.4807  
        4.05      0.1665      0.2161      0.2058      0.1585      17.217     417.363     344.586   12838.533      47.153    1532.721      12.174      112.24     612026.    0.4699  
        5.40      0.2220      0.2815      0.2050      0.1617      17.560     425.678     343.351   13094.314      48.093    1527.224      11.893      112.36     613978.    0.4583  
        6.75      0.2774      0.3430      0.2043      0.1652      17.947     435.071     342.039   13383.261      49.154    1521.389      11.592      112.52     616197.    0.4458  
        8.10      0.3329      0.4003      0.2033      0.1691      18.372     445.374     340.513   13700.191      50.318    1514.602      11.273      112.71     618694.    0.4326  
        9.45      0.3884      0.4532      0.2022      0.1733      18.824     456.337     338.608   14037.414      51.557    1506.130      10.941      112.94     621478.    0.4186  
       10.80      0.4439      0.5018      0.2007      0.1776      19.289     467.609     336.124   14384.152      52.830    1495.079      10.599      113.20     624552.    0.4041  
       12.15      0.4994      0.5460      0.1988      0.1818      19.748     478.718     332.817   14725.886      54.085    1480.370      10.251      113.49     627917.    0.3889  
       13.50      0.5549      0.5860      0.1961      0.1857      20.174     489.058     328.412   15043.946      55.253    1460.777       9.902      113.82     631573.    0.3731  
       14.85      0.6104      0.6219      0.1927      0.1891      20.538     497.885     322.611   15315.472      56.251    1434.973       9.554      114.18     635518.    0.3568  
       16.20      0.6659      0.6542      0.1882      0.1915      20.804     504.318     315.106   15513.351      56.978    1401.593       9.213      114.58     639752.    0.3401  
       17.55      0.7214      0.6833      0.1825      0.1927      20.930     507.378     305.621   15607.494      57.323    1359.404       8.882      115.00     644273.    0.3229  
       18.90      0.7769      0.7096      0.1756      0.1922      20.880     506.160     293.997   15570.025      57.186    1307.700       8.564      115.46     649080.    0.3054  
       20.25      0.8323      0.7336      0.1674      0.1899      20.629     500.080     280.271   15382.993      56.499    1246.644       8.264      115.95     654167.    0.2877  
       21.60      0.8878      0.7556      0.1580      0.1857      20.171     488.973     264.651   15041.315      55.244    1177.166       7.981      116.48     659525.    0.2700  
       22.95      0.9433      0.7760      0.1478      0.1796      19.511     472.991     247.430   14549.702      53.438    1100.569       7.713      117.03     665142.    0.2523  
       24.30      0.9988      0.7946      0.1367      0.1718      18.664     452.447     228.909   13917.740      51.117    1018.189       7.460      117.61     671008.    0.2347  
       25.65      1.0543      0.8115      0.1250      0.1624      17.644     427.709     209.364   13156.773      48.322     931.253       7.218      118.23     677112.    0.2172  
       27.00      1.1098      0.8265      0.1129      0.1516      16.465     399.146     189.035   12278.152      45.095     840.827       6.983      118.87     683445.    0.1996  
       28.35      1.1653      0.8392      0.1004      0.1394      15.144     367.117     168.132   11292.897      41.477     747.852       6.753      119.55     689998.    0.1821  
       29.70      1.2208      0.8492      0.0877      0.1261      13.694     331.968     146.843   10211.681      37.506     653.159       6.522      120.25     696763.    0.1643  
       31.05      1.2763      0.8555      0.0748      0.1117      12.130     294.041     125.339    9045.026      33.221     557.507       6.285      120.98     703735.    0.1463  
       32.40      1.3318      0.8567      0.0620      0.0963      10.465     253.682     103.776    7803.519      28.661     461.597       6.032      121.74     710908.    0.1278  
       33.75      1.3872      0.8499      0.0491      0.0802       8.714     211.240      82.302    6497.964      23.866     366.080       5.745      122.53     718276.    0.1084  
       35.10      1.4427      0.8290      0.0365      0.0634       6.892     167.071      61.050    5139.291      18.876     271.551       5.388      123.34     725833.    0.0875  
       36.45      1.4982      0.7781      0.0240      0.0462       5.013     121.532      40.139    3738.442      13.731     178.540       4.870      124.18     733573.    0.0642  
       37.80      1.5537      0.6411      0.0117      0.0285       3.092      74.962      19.669    2305.898       8.469      87.490       3.869      125.04     741482.    0.0357  
       39.15      1.6092     -0.0380     -0.0002      0.0104       1.129      27.369      -0.411     841.895       3.092      -1.826      -0.221      125.93     749378.    0.0000  
                                                                                                                                                                                    
                                                                                                                                                                                    
                                                                                                                                                                                    
         PROP RPM =       2700                                                                                                                                                      
                                                                                                                                                                                    
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust      PWR         Torque      Thrust      THR/PWR      Vtip      Reyn       FOM    
       (mph)     (Adv_Ratio)     -          -           -          (Hp)        (In-Lbf)     (Lbf)      (W)         (N-m)       (N)         (g/W)       (ft/s)      -          -     
        0.00      0.0000      0.0000      0.2083      0.1516      18.447     430.614     376.213   13755.617      48.651    1673.396      12.405      116.40     630978.    0.5003  
        1.40      0.0555      0.0750      0.2074      0.1534      18.665     435.711     374.500   13918.426      49.226    1665.777      12.204      116.41     632277.    0.4911  
        2.80      0.1110      0.1473      0.2065      0.1557      18.939     442.104     372.995   14122.652      49.949    1659.081      11.979      116.47     633800.    0.4811  
        4.21      0.1665      0.2163      0.2058      0.1584      19.269     449.806     371.625   14368.696      50.819    1652.987      11.731      116.56     635566.    0.4702  
        5.61      0.2220      0.2818      0.2051      0.1616      19.653     458.778     370.294   14655.277      51.832    1647.068      11.460      116.69     637594.    0.4586  
        7.01      0.2775      0.3433      0.2043      0.1651      20.087     468.913     368.881   14979.028      52.977    1640.782      11.170      116.85     639899.    0.4461  
        8.41      0.3330      0.4006      0.2034      0.1690      20.563     480.029     367.237   15334.131      54.233    1633.470      10.863      117.05     642493.    0.4329  
        9.81      0.3885      0.4536      0.2022      0.1732      21.070     491.857     365.184   15711.968      55.570    1624.338      10.542      117.28     645384.    0.4189  
       11.22      0.4440      0.5021      0.2007      0.1775      21.591     504.019     362.505   16100.467      56.944    1612.423      10.212      117.55     648577.    0.4043  
       12.62      0.4995      0.5464      0.1988      0.1817      22.105     516.005     358.939   16483.355      58.298    1596.562       9.877      117.86     652072.    0.3891  
       14.02      0.5550      0.5864      0.1961      0.1856      22.582     527.160     354.188   16839.711      59.558    1575.428       9.540      118.20     655870.    0.3733  
       15.42      0.6105      0.6223      0.1927      0.1890      22.990     536.684     347.930   17143.932      60.634    1547.592       9.205      118.57     659968.    0.3570  
       16.82      0.6660      0.6547      0.1882      0.1914      23.288     543.624     339.834   17365.611      61.418    1511.580       8.876      118.98     664366.    0.3402  
       18.23      0.7215      0.6837      0.1825      0.1926      23.429     546.924     329.600   17471.051      61.791    1466.063       8.557      119.43     669062.    0.3230  
       19.63      0.7770      0.7100      0.1756      0.1921      23.373     545.608     317.059   17429.014      61.643    1410.279       8.251      119.90     674055.    0.3055  
       21.03      0.8325      0.7340      0.1674      0.1898      23.092     539.047     302.250   17219.398      60.901    1344.406       7.961      120.41     679339.    0.2878  
       22.43      0.8880      0.7561      0.1580      0.1856      22.578     527.061     285.398   16836.547      59.547    1269.453       7.689      120.96     684904.    0.2701  
       23.83      0.9435      0.7765      0.1478      0.1795      21.839     509.818     266.821   16285.710      57.599    1186.822       7.431      121.53     690739.    0.2524  
       25.24      0.9990      0.7952      0.1367      0.1717      20.890     487.652     246.843   15577.660      55.095    1097.959       7.187      122.14     696832.    0.2348  
       26.64      1.0545      0.8121      0.1250      0.1623      19.747     460.962     225.761   14725.062      52.079    1004.184       6.954      122.78     703173.    0.2173  
       28.04      1.1100      0.8271      0.1129      0.1515      18.426     430.145     203.833   13740.635      48.598     906.651       6.728      123.45     709751.    0.1998  
       29.44      1.1655      0.8399      0.1004      0.1393      16.946     395.588     181.289   12636.741      44.693     806.372       6.507      124.15     716557.    0.1822  
       30.84      1.2210      0.8499      0.0877      0.1260      15.322     357.665     158.328   11425.324      40.409     704.245       6.285      124.88     723584.    0.1645  
       32.25      1.2765      0.8564      0.0748      0.1115      13.569     316.745     135.137   10118.166      35.786     601.088       6.058      125.64     730826.    0.1464  
       33.65      1.3320      0.8578      0.0620      0.0962      11.703     273.200     111.883    8727.153      30.866     497.658       5.815      126.43     738277.    0.1279  
       35.05      1.3874      0.8512      0.0491      0.0801       9.742     227.408      88.727    7264.374      25.692     394.656       5.540      127.24     745930.    0.1085  
       36.45      1.4429      0.8307      0.0364      0.0633       7.700     179.754      65.810    5742.086      20.308     292.725       5.198      128.09     753780.    0.0877  
       37.85      1.4984      0.7804      0.0240      0.0460       5.596     130.621      43.263    4172.570      14.757     192.434       4.703      128.96     761819.    0.0643  
       39.26      1.5539      0.6443      0.0117      0.0283       3.443      80.376      21.192    2567.552       9.081      94.262       3.744      129.86     770034.    0.0358  
       40.66      1.6094     -0.0402     -0.0003      0.0102       1.243      29.021      -0.461     927.045       3.279      -2.052      -0.226      130.78     778230.    0.0000  
                                                                                                                                                                                    
                                                                                                                                                                                    
                                                                                                                                                                                    
         PROP RPM =       2800                                                                                                                                                      
                                                                                                                                                                                    
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust      PWR         Torque      Thrust      THR/PWR      Vtip      Reyn       FOM    
       (mph)     (Adv_Ratio)     -          -           -          (Hp)        (In-Lbf)     (Lbf)      (W)         (N-m)       (N)         (g/W)       (ft/s)      -          -     
