         9x5M-JK                  (9x5M-JK.dat)                                                                                                                                     
         v2022-0915                                                                                                                                                                 
         Simulation Date: 09/23/2022                                                                                                                                                
                                                                                                                                                                                    
         AIRFOIL AERO DATA GENERATED USING:  POLAR DIAGRAMS                                                                                                                         
                                                                                                                                                                                    
         ====== PERFORMANCE DATA (versus advance ratio and MPH) ======                                                                                                              
                                                                                                                                                                                    
         DEFINITIONS: (Underwater)                                                                                                                                                  
         J=V/nD (advance ratio)                                                                                                                                                     
         Ct=T/(rho * n**2 * D**4) (thrust coef.)                                                                                                                                    
         Cp=P/(rho * n**3 * D**5) (power coef.)                                                                                                                                     
         Pe=Ct*J/Cp (efficiency)                                                                                                                                                    
         V  (model speed in MPH)                                                                                                                                                    
         Vtip (tip speed, fps)                                                                                                                                                      
         Reyn (at 75% of span)                                                                                                                                                      
         FOM (Figure of Merit)                                                                                                                                                      
                                                                                                                                                                                    
                                                                                                                                                                                    
         PROP RPM =        100                                                                                                                                                      
                                                                                                                                                                                    
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust      PWR         Torque      Thrust      THR/PWR      Vtip      Reyn       FOM    
        4.27      0.2180      0.4834      0.0879      0.0397       1.870      51.255      79.327    1394.741       5.791     352.846      25.797       90.54     292365.    0.5245  
        4.75      0.2423      0.5207      0.0846      0.0393       1.855      50.840      76.288    1383.453       5.744     339.328      25.011       90.59     292759.    0.4987  
        5.22      0.2665      0.5553      0.0810      0.0389       1.833      50.244      73.084    1367.215       5.676     325.077      24.245       90.65     293175.    0.4732  
        5.70      0.2907      0.5871      0.0773      0.0383       1.805      49.458      69.724    1345.843       5.588     310.133      23.498       90.71     293612.    0.4479  
        6.17      0.3149      0.6162      0.0734      0.0375       1.769      48.479      66.218    1319.204       5.477     294.539      22.767       90.77     294072.    0.4229  
        6.65      0.3392      0.6427      0.0694      0.0366       1.726      47.303      62.577    1287.198       5.344     278.340      22.050       90.85     294554.    0.3982  
        7.12      0.3634      0.6665      0.0652      0.0355       1.676      45.927      58.809    1249.752       5.189     261.582      21.343       90.92     295058.    0.3736  
        7.60      0.3876      0.6877      0.0609      0.0343       1.618      44.349      54.926    1206.817       5.011     244.312      20.643       91.01     295585.    0.3493  
        8.07      0.4119      0.7059      0.0565      0.0329       1.553      42.569      50.939    1158.374       4.809     226.579      19.946       91.09     296135.    0.3250  
        8.55      0.4361      0.7212      0.0519      0.0314       1.481      40.587      46.860    1104.428       4.585     208.434      19.245       91.19     296708.    0.3007  
        9.02      0.4603      0.7331      0.0473      0.0297       1.401      38.403      42.700    1045.020       4.339     189.932      18.533       91.29     297304.    0.2765  
        9.50      0.4845      0.7413      0.0426      0.0279       1.315      36.022      38.474     980.229       4.070     171.131      17.802       91.39     297924.    0.2521  
        9.97      0.5088      0.7450      0.0379      0.0259       1.221      33.448      34.194     910.175       3.779     152.093      17.040       91.50     298567.    0.2275  
       10.45      0.5330      0.7433      0.0331      0.0237       1.120      30.687      29.876     835.034       3.467     132.887      16.228       91.61     299234.    0.2025  
       10.92      0.5572      0.7346      0.0283      0.0215       1.013      27.747      25.537     755.037       3.135     113.586      15.340       91.73     299924.    0.1770  
       11.40      0.5814      0.7164      0.0235      0.0191       0.899      24.639      21.194     670.481       2.784      94.271      14.337       91.85     300639.    0.1507  
       11.87      0.6057      0.6845      0.0187      0.0165       0.780      21.378      16.867     581.736       2.415      75.026      13.151       91.98     301377.    0.1233  
       12.35      0.6299      0.6312      0.0139      0.0139       0.656      17.979      12.577     489.245       2.031      55.942      11.660       92.12     302139.    0.0944  
       12.82      0.6541      0.5406      0.0092      0.0112       0.528      14.461       8.343     393.519       1.634      37.112       9.617       92.26     302925.    0.0634  
       13.30      0.6784      0.3750      0.0046      0.0084       0.396      10.844       4.185     295.080       1.225      18.617       6.433       92.40     303732.    0.0300  
       13.77      0.7026      0.0097      0.0001      0.0055       0.259       7.098       0.069     193.160       0.802       0.306       0.161       92.55     304520.    0.0001  
                                                                                                                                                                                    
                                                                                                                                                                                    
                                                                                                                                                                                    
         PROP RPM =       2400                                                                                                                                                      
                                                                                                                                                                                    
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust      PWR         Torque      Thrust      THR/PWR      Vtip      Reyn       FOM    
       (mph)     (Adv_Ratio)     -          -           -          (Hp)        (In-Lbf)     (Lbf)      (W)         (N-m)       (N)         (g/W)       (ft/s)      -          -     
        0.00      0.0000      0.0000      0.1102      0.0379       2.032      53.376     108.281    1515.601       6.030     481.633      32.405       94.25     302324.    0.7698  
        0.50      0.0242      0.0685      0.1084      0.0384       2.056      53.996     106.464    1533.214       6.100     473.552      31.495       94.25     302553.    0.7418  
        0.99      0.0485      0.1330      0.1064      0.0388       2.078      54.564     104.511    1549.331       6.165     464.867      30.596       94.26     302800.    0.7140  
        1.49      0.0727      0.1938      0.1043      0.0391       2.097      55.064     102.416    1563.521       6.221     455.546      29.710       94.27     303065.    0.6864  
        1.98      0.0970      0.2508      0.1020      0.0394       2.113      55.480     100.168    1575.343       6.268     445.549      28.840       94.29     303349.    0.6589  
        2.48      0.1212      0.3042      0.0995      0.0397       2.125      55.796      97.760    1584.319       6.304     434.837      27.987       94.32     303653.    0.6317  
        2.98      0.1455      0.3542      0.0969      0.0398       2.132      55.994      95.182    1589.948       6.326     423.371      27.153       94.35     303978.    0.6047  
        3.47      0.1697      0.4008      0.0941      0.0398       2.135      56.056      92.427    1591.713       6.333     411.117      26.338       94.39     304323.    0.5780  
        3.97      0.1939      0.4442      0.0911      0.0398       2.131      55.964      89.489    1589.097       6.323     398.048      25.543       94.43     304690.    0.5516  
        4.46      0.2182      0.4846      0.0879      0.0396       2.121      55.700      86.363    1581.585       6.293     384.144      24.767       94.47     305079.    0.5254  
        4.96      0.2424      0.5220      0.0845      0.0393       2.104      55.248      83.051    1568.746       6.242     369.410      24.012       94.53     305491.    0.4995  
        5.45      0.2667      0.5566      0.0810      0.0388       2.079      54.597      79.559    1550.273       6.168     353.878      23.277       94.59     305925.    0.4740  
        5.95      0.2909      0.5885      0.0773      0.0382       2.046      53.740      75.897    1525.951       6.072     337.590      22.559       94.65     306382.    0.4486  
        6.45      0.3152      0.6177      0.0734      0.0374       2.006      52.673      72.076    1495.630       5.951     320.594      21.858       94.72     306862.    0.4236  
        6.94      0.3394      0.6443      0.0693      0.0365       1.957      51.390      68.107    1459.197       5.806     302.939      21.170       94.80     307365.    0.3988  
        7.44      0.3636      0.6682      0.0652      0.0355       1.900      49.888      64.000    1416.566       5.636     284.674      20.492       94.88     307892.    0.3742  
        7.93      0.3879      0.6894      0.0608      0.0342       1.834      48.167      59.769    1367.684       5.442     265.852      19.821       94.96     308443.    0.3498  
        8.43      0.4121      0.7078      0.0564      0.0329       1.760      46.224      55.424    1312.525       5.222     246.526      19.153       95.06     309017.    0.3255  
        8.93      0.4364      0.7232      0.0519      0.0313       1.678      44.061      50.979    1251.098       4.978     226.752      18.482       95.15     309616.    0.3012  
        9.42      0.4606      0.7353      0.0473      0.0296       1.587      41.678      46.446    1183.448       4.709     206.590      17.801       95.26     310239.    0.2769  
        9.92      0.4849      0.7436      0.0426      0.0278       1.488      39.080      41.840    1109.665       4.415     186.102      17.102       95.36     310886.    0.2525  
       10.41      0.5091      0.7474      0.0378      0.0258       1.381      36.270      37.176    1029.890       4.098     165.358      16.372       95.48     311558.    0.2279  
       10.91      0.5334      0.7459      0.0331      0.0236       1.266      33.257      32.471     944.320       3.757     144.432      15.596       95.60     312254.    0.2029  
       11.41      0.5576      0.7374      0.0282      0.0214       1.144      30.048      27.744     853.221       3.395     123.404      14.748       95.72     312976.    0.1773  
       11.90      0.5818      0.7195      0.0234      0.0189       1.015      26.657      23.013     756.933       3.012     102.362      13.790       95.85     313722.    0.1510  
       12.40      0.6061      0.6878      0.0186      0.0164       0.880      23.098      18.300     655.878       2.610      81.398      12.655       95.99     314493.    0.1236  
       12.89      0.6303      0.6345      0.0139      0.0138       0.738      19.390      13.627     550.563       2.191      60.612      11.226       96.13     315290.    0.0946  
       13.39      0.6546      0.5436      0.0092      0.0111       0.592      15.551       9.016     441.572       1.757      40.105       9.261       96.27     316111.    0.0635  
       13.88      0.6788      0.3761      0.0046      0.0082       0.442      11.604       4.488     329.498       1.311      19.965       6.179       96.42     316954.    0.0299  
       14.38      0.7031     -0.0003      0.0000      0.0053       0.286       7.510      -0.002     213.255       0.849      -0.008      -0.004       96.58     317771.    0.0000  
                                                                                                                                                                                    
                                                                                                                                                                                    
                                                                                                                                                                                    
         PROP RPM =       2500                                                                                                                                                      
                                                                                                                                                                                    
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust      PWR         Torque      Thrust      THR/PWR      Vtip      Reyn       FOM    
       (mph)     (Adv_Ratio)     -          -           -          (Hp)        (In-Lbf)     (Lbf)      (W)         (N-m)       (N)         (g/W)       (ft/s)      -          -     
        0.00      0.0000      0.0000      0.1102      0.0379       2.292      57.795     117.499    1709.459       6.530     522.635      31.176       98.17     314921.    0.7714  
        0.52      0.0242      0.0686      0.1084      0.0383       2.319      58.470     115.527    1729.413       6.606     513.865      30.299       98.18     315160.    0.7434  
        1.03      0.0485      0.1333      0.1064      0.0387       2.344      59.087     113.408    1747.673       6.676     504.439      29.433       98.19     315417.    0.7155  
        1.55      0.0727      0.1942      0.1043      0.0391       2.365      59.631     111.134    1763.757       6.737     494.322      28.579       98.20     315693.    0.6878  
        2.07      0.0970      0.2514      0.1020      0.0394       2.383      60.084     108.694    1777.163       6.788     483.473      27.741       98.22     315989.    0.6602  
        2.58      0.1212      0.3049      0.0995      0.0396       2.397      60.428     106.080    1787.347       6.827     471.846      26.920       98.25     316306.    0.6329  
        3.10      0.1455      0.3549      0.0969      0.0397       2.405      60.645     103.283    1793.748       6.852     459.401      26.116       98.28     316644.    0.6059  
        3.62      0.1697      0.4017      0.0941      0.0398       2.408      60.713     100.292    1795.779       6.859     446.100      25.331       98.32     317004.    0.5791  
        4.13      0.1940      0.4452      0.0911      0.0397       2.404      60.614      97.103    1792.846       6.848     431.913      24.566       98.36     317387.    0.5526  
        4.65      0.2182      0.4856      0.0879      0.0395       2.393      60.328      93.710    1784.377       6.816     416.820      23.820       98.41     317792.    0.5264  
        5.17      0.2425      0.5231      0.0845      0.0392       2.373      59.838      90.114    1769.881       6.760     400.827      23.094       98.47     318221.    0.5004  
        5.68      0.2667      0.5578      0.0810      0.0387       2.345      59.132      86.324    1749.006       6.681     383.967      22.386       98.53     318673.    0.4748  
        6.20      0.2910      0.5897      0.0773      0.0381       2.309      58.203      82.349    1721.511       6.576     366.287      21.697       98.60     319149.    0.4495  
        6.72      0.3152      0.6190      0.0734      0.0374       2.263      57.043      78.201    1687.226       6.445     347.838      21.022       98.67     319649.    0.4244  
        7.23      0.3395      0.6457      0.0693      0.0364       2.207      55.650      73.892    1646.022       6.287     328.674      20.361       98.75     320174.    0.3996  
        7.75      0.3637      0.6697      0.0651      0.0354       2.143      54.020      69.435    1597.800       6.103     308.848      19.711       98.83     320723.    0.3749  
        8.27      0.3880      0.6910      0.0608      0.0342       2.069      52.150      64.842    1542.501       5.892     288.418      19.067       98.92     321297.    0.3505  
        8.78      0.4122      0.7095      0.0564      0.0328       1.985      50.041      60.126    1480.095       5.654     267.441      18.425       99.02     321896.    0.3261  
        9.30      0.4365      0.7250      0.0519      0.0312       1.892      47.691      55.301    1410.592       5.388     245.978      17.782       99.12     322520.    0.3019  
        9.82      0.4607      0.7372      0.0473      0.0295       1.789      45.103      50.381    1334.041       5.096     224.094      17.129       99.22     323169.    0.2775  
       10.33      0.4850      0.7457      0.0426      0.0277       1.677      42.280      45.382    1250.547       4.777     201.858      16.460       99.34     323844.    0.2531  
       10.85      0.5092      0.7498      0.0378      0.0257       1.556      39.227      40.320    1160.267       4.432     179.344      15.762       99.46     324544.    0.2285  
       11.37      0.5335      0.7485      0.0330      0.0235       1.426      35.953      35.214    1063.425       4.062     156.633      15.019       99.58     325270.    0.2035  
       11.88      0.5577      0.7403      0.0282      0.0213       1.288      32.468      30.084     960.325       3.668     133.812      14.209       99.71     326021.    0.1779  
       12.40      0.5820      0.7226      0.0234      0.0189       1.142      28.783      24.950     851.347       3.252     110.976      13.292       99.85     326799.    0.1516  
       12.92      0.6062      0.6913      0.0186      0.0163       0.988      24.916      19.835     736.975       2.815      88.227      12.208       99.99     327603.    0.1241  
       13.43      0.6305      0.6384      0.0139      0.0137       0.828      20.887      14.764     617.781       2.360      65.672      10.840      100.13     328433.    0.0951  
       13.95      0.6547      0.5477      0.0092      0.0109       0.663      16.716       9.762     494.429       1.889      43.421       8.955      100.28     329288.    0.0639  
       14.47      0.6790      0.3795      0.0045      0.0081       0.493      12.428       4.849     367.589       1.404      21.569       5.983      100.44     330167.    0.0301  
       14.98      0.7032     -0.0034      0.0000      0.0052       0.316       7.976      -0.027     235.919       0.901      -0.119      -0.051      100.60     331015.    0.0000  
                                                                                                                                                                                    
                                                                                                                                                                                    
                                                                                                                                                                                    
         PROP RPM =       2600                                                                                                                                                      
                                                                                                                                                                                    
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust      PWR         Torque      Thrust      THR/PWR      Vtip      Reyn       FOM    
       (mph)     (Adv_Ratio)     -          -           -          (Hp)        (In-Lbf)     (Lbf)      (W)         (N-m)       (N)         (g/W)       (ft/s)      -          -     
        0.00      0.0000      0.0000      0.1102      0.0378       2.574      62.387     127.094    1919.101       7.048     565.312      30.038      102.10     327518.    0.7730  
        0.54      0.0243      0.0688      0.1084      0.0382       2.604      63.118     124.961    1941.592       7.131     555.826      29.192      102.10     327766.    0.7449  
        1.07      0.0485      0.1336      0.1064      0.0386       2.631      63.788     122.668    1962.183       7.207     545.629      28.355      102.11     328034.    0.7169  
        1.61      0.0728      0.1946      0.1043      0.0390       2.656      64.378     120.208    1980.321       7.273     534.685      27.532      102.13     328321.    0.6891  
        2.15      0.0970      0.2519      0.1020      0.0393       2.676      64.869     117.569    1995.444       7.329     522.947      26.724      102.15     328629.    0.6615  
        2.69      0.1213      0.3055      0.0995      0.0395       2.691      65.243     114.741    2006.945       7.371     510.369      25.932      102.18     328959.    0.6341  
        3.22      0.1455      0.3557      0.0969      0.0397       2.701      65.478     111.714    2014.186       7.398     496.905      25.157      102.21     329310.    0.6070  
        3.76      0.1698      0.4024      0.0941      0.0397       2.704      65.554     108.479    2016.505       7.406     482.516      24.400      102.25     329685.    0.5801  
        4.30      0.1940      0.4460      0.0911      0.0396       2.700      65.448     105.029    2013.238       7.394     467.167      23.662      102.30     330083.    0.5536  
        4.84      0.2183      0.4865      0.0879      0.0394       2.687      65.139     101.357    2003.738       7.359     450.838      22.943      102.35     330504.    0.5273  
        5.37      0.2425      0.5241      0.0845      0.0391       2.665      64.609      97.467    1987.449       7.300     433.535      22.244      102.41     330950.    0.5013  
        5.91      0.2668      0.5589      0.0810      0.0387       2.634      63.846      93.366    1963.978       7.213     415.294      21.562      102.47     331421.    0.4756  
        6.45      0.2911      0.5909      0.0773      0.0381       2.592      62.841      89.066    1933.052       7.100     396.165      20.898      102.54     331916.    0.4502  
        6.99      0.3153      0.6203      0.0734      0.0373       2.541      61.587      84.578    1894.478       6.958     376.205      20.249      102.61     332437.    0.4251  
        7.52      0.3396      0.6470      0.0693      0.0364       2.478      60.079      79.917    1848.109       6.788     355.471      19.614      102.70     332983.    0.4003  
        8.06      0.3638      0.6711      0.0651      0.0353       2.406      58.315      75.095    1793.836       6.588     334.022      18.988      102.78     333554.    0.3756  
        8.60      0.3881      0.6925      0.0608      0.0341       2.322      56.292      70.126    1731.590       6.360     311.919      18.369      102.88     334151.    0.3511  
        9.14      0.4123      0.7111      0.0564      0.0327       2.228      54.008      65.023    1661.336       6.102     289.224      17.752      102.98     334774.    0.3268  
        9.67      0.4366      0.7267      0.0519      0.0312       2.123      51.464      59.803    1583.086       5.814     266.005      17.134      103.08     335423.    0.3025  
       10.21      0.4608      0.7390      0.0473      0.0295       2.007      48.662      54.481    1496.896       5.498     242.330      16.508      103.19     336098.    0.2782  
       10.75      0.4851      0.7477      0.0426      0.0276       1.881      45.606      49.072    1402.881       5.153     218.274      15.866      103.31     336800.    0.2537  
       11.29      0.5094      0.7519      0.0378      0.0256       1.745      42.301      43.597    1301.222       4.779     193.919      15.197      103.44     337529.    0.2291  
       11.82      0.5336      0.7509      0.0330      0.0235       1.599      38.756      38.074    1192.170       4.379     169.351      14.485      103.56     338284.    0.2040  
       12.36      0.5579      0.7429      0.0282      0.0212       1.443      34.981      32.524    1076.065       3.952     144.666      13.709      103.70     339066.    0.1785  
       12.90      0.5821      0.7256      0.0234      0.0188       1.278      30.992      26.970     953.341       3.501     119.964      12.832      103.84     339875.    0.1521  
       13.44      0.6064      0.6947      0.0186      0.0162       1.106      26.805      21.438     824.539       3.028      95.358      11.793      103.99     340711.    0.1246  
       13.97      0.6306      0.6422      0.0138      0.0136       0.926      22.441      15.954     690.308       2.535      70.963      10.483      104.14     341575.    0.0956  
       14.51      0.6549      0.5518      0.0091      0.0109       0.739      17.925      10.543     551.392       2.025      46.897       8.673      104.30     342465.    0.0643  
       15.05      0.6791      0.3831      0.0045      0.0080       0.548      13.281       5.230     408.551       1.501      23.264       5.806      104.46     343379.    0.0303  
       15.59      0.7034     -0.0055      0.0000      0.0051       0.349       8.458      -0.047     260.162       0.956      -0.207      -0.081      104.63     344259.    0.0000  
                                                                                                                                                                                    
                                                                                                                                                                                    
                                                                                                                                                                                    
         PROP RPM =       2700                                                                                                                                                      
                                                                                                                                                                                    
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust      PWR         Torque      Thrust      THR/PWR      Vtip      Reyn       FOM    
       (mph)     (Adv_Ratio)     -          -           -          (Hp)        (In-Lbf)     (Lbf)      (W)         (N-m)       (N)         (g/W)       (ft/s)      -          -     
        0.00      0.0000      0.0000      0.1102      0.0377       2.877      67.153     137.065    2145.135       7.587     609.665      28.981      106.03     340115.    0.7745  
        0.56      0.0243      0.0689      0.1084      0.0382       2.911      67.943     134.765    2170.373       7.676     599.433      28.163      106.03     340372.    0.7463  
        1.12      0.0485      0.1339      0.1064      0.0386       2.942      68.666     132.292    2193.483       7.758     588.435      27.355      106.04     340650.    0.7183  
        1.67      0.0728      0.1950      0.1043      0.0389       2.969      69.304     129.638    2213.849       7.830     576.631      26.560      106.06     340949.    0.6903  
        2.23      0.0970      0.2524      0.1020      0.0392       2.992      69.835     126.792    2230.832       7.890     563.970      25.779      106.08     341269.    0.6626  
        2.79      0.1213      0.3061      0.0995      0.0394       3.009      70.240     123.741    2243.757       7.936     550.402      25.014      106.11     341611.    0.6352  
        3.35      0.1456      0.3563      0.0969      0.0396       3.020      70.495     120.476    2251.907       7.964     535.878      24.266      106.14     341977.    0.6080  
        3.91      0.1698      0.4032      0.0941      0.0396       3.023      70.578     116.987    2254.544       7.974     520.357      23.535      106.18     342366.    0.5811  
        4.47      0.1941      0.4469      0.0911      0.0396       3.019      70.464     113.264    2250.917       7.961     503.799      22.823      106.23     342779.    0.5545  
        5.02      0.2183      0.4874      0.0879      0.0394       3.004      70.132     109.304    2240.301       7.923     486.185      22.130      106.28     343217.    0.5282  
        5.58      0.2426      0.5251      0.0845      0.0391       2.980      69.561     105.108    2222.075       7.859     467.518      21.455      106.34     343680.    0.5021  
        6.14      0.2669      0.5599      0.0810      0.0386       2.945      68.739     100.684    2195.797       7.766     447.841      20.797      106.41     344169.    0.4764  
        6.70      0.2911      0.5920      0.0773      0.0380       2.898      67.654      96.044    2161.161       7.644     427.205      20.157      106.48     344684.    0.4510  
        7.26      0.3154      0.6214      0.0734      0.0372       2.840      66.302      91.203    2117.948       7.491     405.673      19.532      106.56     345225.    0.4258  
        7.82      0.3397      0.6482      0.0693      0.0363       2.771      64.675      86.175    2065.993       7.307     383.306      18.919      106.65     345792.    0.4009  
        8.37      0.3639      0.6724      0.0651      0.0352       2.689      62.771      80.973    2005.176       7.092     360.169      18.316      106.74     346385.    0.3762  
        8.93      0.3882      0.6939      0.0608      0.0340       2.595      60.587      75.613    1935.414       6.845     336.325      17.720      106.84     347005.    0.3517  
        9.49      0.4124      0.7126      0.0564      0.0326       2.490      58.122      70.109    1856.671       6.567     311.845      17.127      106.94     347653.    0.3274  
       10.05      0.4367      0.7283      0.0519      0.0311       2.372      55.377      64.478    1768.960       6.256     286.798      16.532      107.05     348327.    0.3030  
       10.61      0.4610      0.7408      0.0472      0.0294       2.243      52.352      58.737    1672.342       5.915     261.260      15.930      107.16     349029.    0.2787  
       11.17      0.4852      0.7496      0.0426      0.0275       2.101      49.053      52.903    1566.948       5.542     235.313      15.313      107.29     349758.    0.2543  
       11.72      0.5095      0.7540      0.0378      0.0255       1.948      45.485      46.997    1452.978       5.139     209.043      14.671      107.41     350514.    0.2296  
       12.28      0.5337      0.7532      0.0330      0.0234       1.785      41.658      41.040    1330.716       4.706     182.544      13.988      107.55     351299.    0.2046  
       12.84      0.5580      0.7455      0.0282      0.0211       1.610      37.583      35.054    1200.544       4.246     155.919      13.243      107.69     352111.    0.1790  
       13.40      0.5823      0.7285      0.0234      0.0187       1.425      33.275      29.064    1062.949       3.759     129.278      12.402      107.83     352952.    0.1526  
       13.96      0.6065      0.6979      0.0186      0.0161       1.232      28.754      23.098     918.538       3.249     102.741      11.406      107.99     353821.    0.1251  
       14.52      0.6308      0.6457      0.0138      0.0135       1.030      24.043      17.184     768.040       2.716      76.432      10.148      108.14     354718.    0.0960  
       15.07      0.6550      0.5555      0.0091      0.0108       0.821      19.168      11.349     612.293       2.166      50.480       8.407      108.31     355643.    0.0647  
       15.63      0.6793      0.3863      0.0045      0.0079       0.606      14.154       5.619     452.143       1.599      24.995       5.637      108.48     356593.    0.0305  
       16.19      0.7036     -0.0085     -0.0001      0.0050       0.383       8.942      -0.075     285.632       1.010      -0.334      -0.119      108.66     357503.    0.0000  
                                                                                                                                                                                    
                                                                                                                                                                                    
                                                                                                                                                                                    
         PROP RPM =       2800                                                                                                                                                      
                                                                                                                                                                                    
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust      PWR         Torque      Thrust      THR/PWR      Vtip      Reyn       FOM    
       (mph)     (Adv_Ratio)     -          -           -          (Hp)        (In-Lbf)     (Lbf)      (W)         (N-m)       (N)         (g/W)       (ft/s)      -          -     
        0.00      0.0000      0.0000      0.1103      0.0376       3.203      72.091     147.413    2388.176       8.145     655.693      27.997      109.96     352711.    0.7760  
        0.58      0.0243      0.0691      0.1084      0.0381       3.240      72.942     144.939    2416.377       8.241     644.689      27.206      109.96     352979.    0.7477  
        1.16      0.0485      0.1342      0.1064      0.0385       3.275      73.722     142.279    2442.202       8.329     632.859      26.424      109.97     353267.    0.7195  
        1.74      0.0728      0.1954      0.1043      0.0389       3.306      74.409     139.425    2464.965       8.407     620.162      25.655      109.99     353577.    0.6915  
        2.32      0.0971      0.2528      0.1020      0.0392       3.331      74.982     136.363    2483.961       8.471     606.545      24.900      110.01     353909.    0.6638  
        2.90      0.1213      0.3067      0.0995      0.0394       3.350      75.419     133.082    2498.423       8.521     591.950      24.160      110.04     354264.    0.6362  
        3.47      0.1456      0.3570      0.0969      0.0395       3.363      75.695     129.570    2507.560       8.552     576.328      23.437      110.07     354643.    0.6090  
        4.05      0.1699      0.4039      0.0941      0.0396       3.367      75.785     125.816    2510.541       8.562     559.631      22.731      110.12     355046.    0.5820  
        4.63      0.1941      0.4476      0.0911      0.0395       3.361      75.664     121.812    2506.530       8.548     541.821      22.043      110.17     355475.    0.5554  
        5.21      0.2184      0.4883      0.0879      0.0393       3.345      75.307     117.552    2494.719       8.508     522.872      21.372      110.22     355930.    0.5290  
        5.79      0.2427      0.5260      0.0845      0.0390       3.318      74.694     113.038    2474.413       8.439     502.793      20.720      110.28     356410.    0.5029  
        6.37      0.2669      0.5609      0.0810      0.0385       3.279      73.810     108.279    2445.118       8.339     481.625      20.086      110.35     356917.    0.4771  
        6.95      0.2912      0.5930      0.0772      0.0379       3.227      72.644     103.289    2406.493       8.207     459.427      19.468      110.43     357451.    0.4517  
        7.53      0.3154      0.6225      0.0734      0.0372       3.163      71.189      98.081    2358.291       8.043     436.265      18.864      110.51     358012.    0.4265  
        8.11      0.3397      0.6494      0.0693      0.0363       3.085      69.439      92.672    2300.326       7.845     412.205      18.273      110.60     358600.    0.4016  
        8.69      0.3640      0.6737      0.0651      0.0352       2.994      67.390      87.076    2232.464       7.614     387.316      17.691      110.69     359216.    0.3769  
        9.26      0.3882      0.6952      0.0608      0.0340       2.889      65.040      81.310    2154.615       7.348     361.668      17.117      110.79     359859.    0.3523  
        9.84      0.4125      0.7140      0.0564      0.0326       2.772      62.388      75.390    2066.736       7.049     335.335      16.545      110.90     360531.    0.3279  
       10.42      0.4368      0.7298      0.0519      0.0310       2.640      59.433      69.333    1968.840       6.715     308.393      15.973      111.01     361230.    0.3036  
       11.00      0.4610      0.7424      0.0472      0.0293       2.496      56.177      63.157    1860.995       6.347     280.924      15.393      111.13     361958.    0.2793  
       11.58      0.4853      0.7514      0.0425      0.0275       2.338      52.626      56.883    1743.350       5.946     253.014      14.799      111.26     362714.    0.2548  
       12.16      0.5096      0.7560      0.0378      0.0255       2.167      48.785      50.530    1616.124       5.512     224.758      14.181      111.39     363499.    0.2301  
       12.74      0.5338      0.7554      0.0330      0.0233       1.984      44.665      44.122    1479.638       5.046     196.257      13.525      111.53     364313.    0.2051  
       13.32      0.5581      0.7479      0.0282      0.0210       1.789      40.279      37.684    1334.318       4.551     167.621      12.810      111.68     365156.    0.1795  
       13.90      0.5824      0.7312      0.0234      0.0186       1.583      35.642      31.243    1180.707       4.027     138.968      12.002      111.83     366028.    0.1531  
       14.48      0.6066      0.7010      0.0186      0.0161       1.367      30.775      24.826    1019.487       3.477     110.428      11.045      111.99     366930.    0.1256  
       15.06      0.6309      0.6492      0.0138      0.0134       1.142      25.703      18.465     851.469       2.904      82.134       9.836      112.15     367860.    0.0965  
       15.63      0.6552      0.5593      0.0091      0.0107       0.909      20.454      12.191     677.591       2.311      54.225       8.160      112.32     368819.    0.0650  
       16.21      0.6794      0.3897      0.0045      0.0079       0.669      15.057       6.030     498.799       1.701      26.820       5.483      112.50     369805.    0.0307  
       16.79      0.7037     -0.0105     -0.0001      0.0049       0.419       9.442      -0.098     312.771       1.067      -0.436      -0.142      112.68     370746.    0.0000  
                                                                                                                                                                                    
                                                                                                                                                                                    
                                                                                                                                                                                    
         PROP RPM =       2900                                                                                                                                                      
                                                                                                                                                                                    
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust      PWR         Torque      Thrust      THR/PWR      Vtip      Reyn       FOM    
       (mph)     (Adv_Ratio)     -          -           -          (Hp)        (In-Lbf)     (Lbf)      (W)         (N-m)       (N)         (g/W)       (ft/s)      -          -     
        0.00      0.0000      0.0000      0.1103      0.0376       3.552      77.202     158.138    2648.827       8.722     703.398      27.079      113.88     365308.    0.7773  
        0.60      0.0243      0.0692      0.1084      0.0380       3.594      78.117     155.484    2680.217       8.826     691.592      26.312      113.89     365585.    0.7490  
        1.20      0.0485      0.1344      0.1064      0.0384       3.633      78.955     152.630    2708.965       8.920     678.900      25.555      113.90     365884.    0.7207  
        1.80      0.0728      0.1957      0.1043      0.0388       3.667      79.693     149.568    2734.311       9.004     665.279      24.810      113.91     366205.    0.6927  
        2.40      0.0971      0.2533      0.1020      0.0391       3.695      80.310     146.283    2755.467       9.073     650.669      24.079      113.94     366549.    0.6648  
        3.00      0.1213      0.3072      0.0995      0.0393       3.717      80.780     142.763    2771.590       9.126     635.011      23.363      113.97     366916.    0.6372  
        3.60      0.1456      0.3576      0.0969      0.0395       3.730      81.077     138.995    2781.784       9.160     618.250      22.663      114.01     367309.    0.6099  
